run_id,method,ablation,scenario,disturbance,init_variant,vehicle,speed_deficit_distance_m,speed_deficit_integral_m_s,accel_squared_integral,abs_jerk_integral,abs_nominal_actual_difference_integral,safety_correction_count,safety_correction_abs_integral,action_saturation_count,safety_recheck_violation_count,distance_m,min_net_gap_m,min_FR_gap_m,min_RB_gap_m,min_MF_gap_m,min_MR_gap_m,prepare_speed_deficit_distance_m,execute_speed_deficit_distance_m,success_release_speed_deficit_distance_m,failure_handling_speed_deficit_distance_m,prepare_distance_m,execute_distance_m,success_release_distance_m,failure_handling_distance_m
A_collaborative_prepare_i1,A,,collaborative,prepare,1,R,1.9402561300297105,1.9402561300297105,0.808127278765709,3.7779573645807436,0.19526676739332122,7.0,0.19526676739332122,7.0,0.0,289.8378933550923,17.46785737794438,18.064895586703937,17.46785737794438,nan,nan,1.935370161683924,0.0,0.0,0.004885968345786473,89.91227205678086,0.0,0.0,199.92562129831146
A_collaborative_prepare_i1,A,,collaborative,prepare,1,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,29.0,1.1492918068214655,29.0,0.0,286.70278894179626,18.064895586703937,18.064895586703937,nan,nan,nan,1.247026644638363,0.0,0.0,0.050184331110719266,90.5519068558711,0.0,0.0,196.15088208592516
A_collaborative_prepare_i1,A,,collaborative,prepare,1,B,0.0,0.0,0.09194854303904362,1.0801597994156753,0.010617565247425402,2.0,0.010617565247425402,2.0,0.0,293.57003597714794,17.46785737794438,nan,17.46785737794438,nan,nan,0.0,0.0,0.0,0.0,92.3873256091222,0.0,0.0,201.18271036802574
A_collaborative_prepare_i2,A,,collaborative,prepare,2,M,5.450493363649988,5.450493363649988,9.517581761868335,9.617037620616086,4.694145400775591,71.0,4.694145400775591,70.0,17.0,286.67285039552297,7.701632183159728,nan,nan,8.065946360587144,7.701632183159728,0.0,2.5248989213658772,0.0,2.9255944422841087,36.42057666558158,51.56599624692127,0.0,198.68627748302012
A_collaborative_prepare_i2,A,,collaborative,prepare,2,R,13.356673436712756,13.356673436712756,8.571434620414353,13.219925382063252,5.756734117205459,90.0,5.756734117205459,87.0,17.0,274.667467468094,7.701632183159728,18.230156250000004,14.867153147763712,nan,7.701632183159728,2.7956250000000047,2.964327067751072,0.0,7.596721368961673,29.55968749999998,51.11039829830328,0.0,193.99738166979074
A_collaborative_prepare_i2,A,,collaborative,prepare,2,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,29.0,1.1492918068214655,29.0,17.0,286.70278894179614,8.065946360587144,18.230156250000004,nan,8.065946360587144,nan,0.06782813281250029,1.1642585311353666,0.0,0.06512431180121564,32.3227429025099,52.843786459462024,0.0,201.53625957982422
A_collaborative_prepare_i2,A,,collaborative,prepare,2,B,6.503967958119808,6.503967958119808,0.8138267518301506,3.6440182459852704,0.005713985776106778,1.0,0.005713985776106778,1.0,17.0,281.5003143203303,14.867153147763712,nan,14.867153147763712,nan,nan,0.5721678349431172,1.8305185294682438,0.0,4.101281593708446,31.81971413167308,52.1799203425053,0.0,197.5006798461519
A_short_window_none_i0,A,,short_window,none,0,M,13.11632948927782,13.11632948927782,25.08576030909755,11.203045935933329,5.761089519321974,75.0,5.761089519321974,75.0,39.0,279.08029790484375,6.992611716121599,nan,nan,7.305088950341156,6.992611716121599,2.8408187331783514,8.8835504333809,0.0,1.3919603227185646,51.388305929735395,40.679560661657064,0.0,187.0124313134513
A_short_window_none_i0,A,,short_window,none,0,R,35.382502421150384,35.382502421150384,45.20135764336104,21.677253218975117,32.556820936115585,198.0,32.556820936115585,167.0,39.0,253.5821932827614,6.992611716121599,13.001562500000073,12.019703965778486,nan,6.992611716121599,6.600625000000002,10.032812500000004,0.0,18.74906492115035,44.76203124999998,39.59218750000031,0.0,169.22797453276112
A_short_window_none_i0,A,,short_window,none,0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,287.99999999999795,7.305088950341156,13.001562500000073,nan,7.305088950341156,nan,0.0,0.0,0.0,0.0,51.300000000000324,49.50000000000031,0.0,187.19999999999732
A_short_window_none_i0,A,,short_window,none,0,B,29.977252451129974,29.977252451129974,11.148472101159394,9.79986583662067,0.014562844756416931,2.0,0.014562844756416931,2.0,39.0,258.1462352671494,12.019703965778486,nan,12.019703965778486,nan,nan,1.7109504446232602,9.0388688677314,0.0,19.227433138775307,49.661019882021904,40.46159791048591,0.0,168.02361747464158
A_short_window_none_i1,A,,short_window,none,1,M,7.9043966619681845,7.9043966619681845,10.44541958196638,6.824511632933854,2.010666440684597,48.0,2.010666440684597,48.0,0.0,281.1182424836823,nan,nan,nan,nan,nan,7.8934121383687135,0.0,0.0,0.01098452359947082,95.56114288433878,0.0,0.0,185.55709959934353
A_short_window_none_i1,A,,short_window,none,1,R,17.35587499999929,17.35587499999929,30.509425366370913,12.972477667639048,22.36697479690403,132.0,22.36697479690403,101.0,0.0,278.0966537636024,11.910841327548649,12.868593750000098,11.910841327548649,nan,nan,17.27138349999936,0.0,0.0,0.08449149999993127,85.647174500001,0.0,0.0,192.44947926360138
A_short_window_none_i1,A,,short_window,none,1,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.99999999999795,12.868593750000098,12.868593750000098,nan,nan,nan,0.0,0.0,0.0,0.0,102.60000000000065,0.0,0.0,185.3999999999973
A_short_window_none_i1,A,,short_window,none,1,B,16.330043088473353,16.330043088473353,9.568595694117576,6.826740043191259,0.01842156096333897,2.0,0.01842156096333897,2.0,0.0,275.6476347833357,11.910841327548649,nan,11.910841327548649,nan,nan,11.18618139017437,0.0,0.0,5.143861698298991,91.5274349292416,0.0,0.0,184.12019985409412
A_short_window_none_i2,A,,short_window,none,2,M,15.512657468960697,15.512657468960697,28.05318237278847,11.469845466929625,5.949914739439386,77.0,5.949914739439386,76.0,0.0,277.2485860271103,7.175976683573521,nan,nan,7.175976683573521,7.268536816426715,3.182573441984746,10.607733049912762,0.0,1.7223509770631849,51.93693416872861,41.65959610424272,0.0,183.65205575413898
A_short_window_none_i2,A,,short_window,none,2,R,24.07701385384812,24.07701385384812,31.782580555713885,15.904846688565382,28.577288647643126,152.0,28.577288647643126,119.0,0.0,263.9929028408589,7.268536816426715,10.205156250000012,11.28843195393237,nan,7.268536816426715,8.571534249999937,12.844679249999471,0.0,2.6608003538487046,43.47270962500009,39.48754887500097,0.0,181.03264434085784
A_short_window_none_i2,A,,short_window,none,2,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.999999999998,7.175976683573521,10.205156250000012,nan,7.175976683573521,nan,0.0,0.0,0.0,0.0,52.20000000000033,52.20000000000033,0.0,183.59999999999735
A_short_window_none_i2,A,,short_window,none,2,B,22.174983216300756,22.174983216300756,10.672084344885365,7.084188751590545,0.014176111252910885,2.0,0.014176111252910885,2.0,0.0,266.29189315236255,11.28843195393237,nan,11.28843195393237,nan,nan,2.794933988217868,11.68822960975937,0.0,7.691819618323495,49.3303880542734,40.51284667317465,0.0,176.4486584249145
