run_id,method,ablation,scenario,disturbance,init_variant,outcome,success,task_phase,failure_type,merge_start_time_s,completion_time_s,physical_target_gap_m,physical_gap_floor_m,min_net_gap_m,hard_violation_count,road_violation_count,safety_recheck_violation_count,safety_correction_count,action_saturation_count,safety_correction_abs_mean_mps2,max_abs_jerk_mps3,mean_abs_jerk_mps3,compute_time_s,pair_gain_total_error_max_s-1,space_feedback_abs_mean_s-1,partner_feedback_abs_mean_s-1,effective_q_delta_abs_mean_s-1,q_saturation_fraction,space_feedback_prepare_mean_s-1,space_feedback_execute_mean_s-1,space_feedback_failure_handling_mean_s-1,mean_spatial_reference_offset_m,K_MR_mean_s-1,K_RM_mean_s-1,total_speed_deficit_distance_m,total_speed_deficit_integral_m_s,total_effort_integral_m2_s3
A_short_window_prepare_i0,A,,short_window,prepare,0,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.0,,21.400000000000002,21.400000000000002,6.3807599691333055,0,0,49,319,288,2.40251519644585,2.5,0.776167118732175,0.5462256000027992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1342032012559,98.1342032012559,93.71442108378022
A_short_window_prepare_i1,A,,short_window,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,11.807275803902439,0,0,0,215,183,2.1711303566022404,2.5,0.49122820968911407,0.8646961000049487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.899800825005855,44.899800825005855,53.849246788663336
A_short_window_prepare_i2,A,,short_window,prepare,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.05,,21.400000000000002,21.400000000000002,7.044876021369828,0,0,35,307,269,2.5640838881752464,2.5,0.7193452925203208,0.5428196000284515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.54468289278442,83.54468289278442,85.20661588399275
B_ample_none_i0,B,,ample,none,0,completed,1,SUCCESS_RELEASE,,1.2500000000000002,4.25,30.2,21.400000000000002,8.447329656841145,0,0,0,41,41,0.508932435182029,2.5,0.1362625660121774,0.3356999999959953,0.0,0.0,0.0,0.06299999999999999,0.115625,0.0,0.0,0.0,0.2963024999999998,0.0,0.0,4.925496022075177,4.925496022075177,6.3481629673091025
B_ample_none_i1,B,,ample,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,19.689827320359097,0,0,0,55,55,0.9882613559267879,2.5,0.1755196892683632,0.9091009999974631,0.0,0.0,0.0,0.06299999999999999,0.1375,0.0,0.0,0.0,0.4228958437499995,0.0,0.0,0.00427264145982349,0.00427264145982349,11.067873829224107
B_ample_none_i2,B,,ample,none,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,1.7000000000000002,,27.2,21.400000000000002,7.577056313731316,0,0,26,154,153,1.7094027460850758,2.500000000000001,0.4040454582502003,0.36739910003961995,0.0,0.0,0.0,0.06299999999999999,0.14375,0.0,0.0,0.0,0.3303013124999996,0.0,0.0,49.710063771306295,49.710063771306295,45.94323254075889
B_ample_prepare_i0,B,,ample,prepare,0,completed,1,SUCCESS_RELEASE,,1.2500000000000002,4.25,30.2,21.400000000000002,8.338936013734791,0,0,0,90,89,0.9706361057066227,2.500000000000002,0.2842065488780229,0.30468229996040463,0.0,0.0,0.0,0.06299999999999999,0.115625,0.0,0.0,0.0,0.2963024999999998,0.0,0.0,9.574270542072925,9.574270542072925,12.69748975296864
B_ample_prepare_i1,B,,ample,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,19.367335055384682,0,0,0,82,82,0.9390720916920249,2.500000000000002,0.27270535926173245,0.7102043000049889,0.0,0.0,0.0,0.06299999999999999,0.140625,0.0,0.0,0.0,0.4228958437499995,0.0,0.0,2.358455081155877,2.358455081155877,13.03047717911867
B_ample_prepare_i2,B,,ample,prepare,2,completed,1,SUCCESS_RELEASE,,1.7000000000000002,4.7,27.2,21.400000000000002,7.1768546592275415,0,0,30,187,186,1.7127426360333433,2.500000000000002,0.5206287746091303,0.36839090002467856,0.0,0.0,0.0,0.06299999999999999,0.14375,0.0,0.0,0.0,0.3303013124999996,0.0,0.0,65.70906803463166,65.70906803463166,54.97864496544008
B_collaborative_none_i0,B,,collaborative,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.671632369311407,0,0,0,34,34,0.7881351806667282,2.500000000000002,0.14899060514408727,0.7292244000127539,0.0,0.0,0.0,0.06299999999999999,0.153125,0.0,0.0,0.0,0.16667015625000003,0.0,0.0,1.0418818476014282,1.0418818476014282,4.050766661568887
B_collaborative_none_i1,B,,collaborative,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.682784926469434,0,0,0,26,26,0.6956633460156199,2.5,0.11128968967851502,0.7057341000181623,0.0,0.0,0.0,0.06299999999999999,0.15625,0.0,0.0,0.0,0.29326349999999984,0.0,0.0,0.8744548342047704,0.8744548342047704,2.907435065456027
B_collaborative_none_i2,B,,collaborative,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.780439218138792,0,0,0,96,96,0.9910306152810477,2.5,0.2524343939745331,0.7073224000050686,0.0,0.0,0.0,0.06299999999999999,0.1625,0.0,0.0,0.0,0.20066896874999984,0.0,0.0,5.200515758550392,5.200515758550392,8.950371839388142
B_collaborative_prepare_i0,B,,collaborative,prepare,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.45354334073114,0,0,0,63,63,0.8060637036298455,2.5,0.24981070590219004,0.6958193000173196,0.0,0.0,0.0,0.06299999999999999,0.15625,0.0,0.0,0.0,0.16667015625000003,0.0,0.0,4.420789152828294,4.420789152828294,6.329629375585903
B_collaborative_prepare_i1,B,,collaborative,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.490567484048892,0,0,0,54,54,0.7617927968273349,2.5,0.21343620455490178,0.7086614999570884,0.0,0.0,0.0,0.06299999999999999,0.159375,0.0,0.0,0.0,0.2932634999999998,0.0,0.0,3.4193215410993494,3.4193215410993494,4.722940800057981
B_collaborative_prepare_i2,B,,collaborative,prepare,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.553048240411567,0,0,0,116,116,0.9701051746610667,2.5,0.3225858922073722,0.7155405000085011,0.0,0.0,0.0,0.06299999999999999,0.165625,0.0,0.0,0.0,0.20066896874999984,0.0,0.0,9.341659742647886,9.341659742647886,9.921924934380794
B_short_window_none_i0,B,,short_window,none,0,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.05,,21.400000000000002,21.400000000000002,7.111785156213199,0,0,5,169,169,1.8766763968928428,2.5,0.48938743562397596,0.5277431000140496,0.0,0.0,0.0,0.06299999999999999,0.190625,0.0,0.0,0.0,0.09734296874999995,0.0,0.0,44.2711251535977,44.2711251535977,34.522740162397966
