run_id,t_s,method,ablation,scenario,disturbance,init_variant,vehicle,s_m,y_m,v_mps,a_mps2,q,qdot_nominal_s-1,qdot_base_s-1,qdot_space_s-1,qdot_partner_s-1,qdot_clipped_s-1,K_to_partner_s-1,W_to_partner,z_self,z_other,g_FR_m,target_gap_physical_m,target_gap_process_m,gap_error_m,lower_m,upper_m,interval_width_m,s_ref_m,s_ref_dot_mps,s_ref_ddot_mps2,reference_kind,target_time_s,merge_progress,target_endpoint_m,window_opening_accel_mps2,post_front_id,ctrl_pre_q_M,ctrl_pre_q_R,ctrl_pre_e_M0,ctrl_pre_c0,ctrl_pre_prev_k_mr,ctrl_pre_prev_target_time,task_phase,a_nom_mps2,a_safety_target_mps2,a_actual_mps2,jerk_mps3,nominal_actual_difference_mps2,safety_correction_mps2,safety_correction_applied,action_saturation_applied,action_correction_reason,F_disturbance_mps2,final_state,source,h_FR,h_RB,h_FM,h_MR
A_ample_none_i0,0.0,A,,ample,none,0,M,74.0,3.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,30.2,30.2,0.0,78.1,85.5,7.400000000000006,81.8,18.25,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,,,0.17,3.5,PREPARE,-0.3000000000000007,-0.125,-0.125,-2.5,0.1750000000000007,0.1750000000000007,1,1,joint_action_interval;nominal_jerk_limit,0.0,,,,,,
A_ample_none_i0,0.0,A,,ample,none,0,R,65.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,30.2,30.2,0.0,78.1,85.5,7.400000000000006,81.8,18.25,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,,,0.17,3.5,PREPARE,0.5,0.125,0.125,2.5,-0.375,-0.375,1,1,joint_action_interval;nominal_jerk_limit,0.0,,,,,,
A_ample_none_i0,0.0,A,,ample,none,0,F,100.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,30.2,30.2,0.0,78.1,85.5,7.400000000000006,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,,,0.17,3.5,PREPARE,-0.425,-0.125,-0.125,-2.5,0.3,0.3,1,1,joint_action_interval;nominal_jerk_limit,0.0,,,,,,
A_ample_none_i0,0.0,A,,ample,none,0,B,38.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,30.2,30.2,0.0,78.1,85.5,7.400000000000006,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,,,0.17,3.5,PREPARE,0.26535382436490534,0.125,0.125,2.5,-0.14035382436490534,-0.14035382436490534,1,1,joint_action_interval;nominal_jerk_limit,0.0,,,,,,
A_ample_none_i0,0.05,A,,ample,none,0,M,75.09984374999999,3.6,21.99375,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.224687499999984,30.2,30.2,0.024687499999984652,79.00234375000001,86.42703125,7.42468749999999,82.7146875,18.29375,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.3162890624999979,-0.25,-0.25,-2.5,0.06628906249999789,0.06628906249999789,1,1,joint_action_interval;nominal_jerk_limit,0.0,,,,,,
A_ample_none_i0,0.05,A,,ample,none,0,R,65.90015625000001,0.0,18.00625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.224687499999984,30.2,30.2,0.024687499999984652,79.00234375000001,86.42703125,7.42468749999999,82.7146875,18.29375,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.498362499999989,0.25,0.25,2.5,-0.248362499999989,-0.248362499999989,1,1,joint_action_interval;nominal_jerk_limit,0.0,,,,,,
A_ample_none_i0,0.05,A,,ample,none,0,F,100.92484375,0.0,18.49375,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.224687499999984,30.2,30.2,0.024687499999984652,79.00234375000001,86.42703125,7.42468749999999,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.41968749999999877,-0.25,-0.25,-2.5,0.16968749999999877,0.16968749999999877,1,1,joint_action_interval;nominal_jerk_limit,0.0,,,,,,
A_ample_none_i0,0.05,A,,ample,none,0,B,38.90015625,0.0,18.00625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.224687499999984,30.2,30.2,0.024687499999984652,79.00234375000001,86.42703125,7.42468749999999,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.2640727854790042,0.25,0.25,2.5,-0.014072785479004202,-0.014072785479004202,1,1,joint_action_interval;nominal_jerk_limit,0.0,,,,,,
A_ample_none_i0,0.1,A,,ample,none,0,M,76.19921874999999,3.6,21.98125,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.248437499999977,30.2,30.2,0.04843749999997726,79.90734375000001,87.35578124999999,7.448437499999983,83.6315625,18.3375,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.3281640624999964,-0.3281640624999964,-0.3281640624999964,-1.5632812499999282,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.1,A,,ample,none,0,R,66.80078125000001,0.0,18.01875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.248437499999977,30.2,30.2,0.04843749999997726,79.90734375000001,87.35578124999999,7.448437499999983,83.6315625,18.3375,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.48381249999998943,0.375,0.375,2.5,-0.10881249999998943,-0.10881249999998943,1,1,joint_action_interval;nominal_jerk_limit,0.0,,,,,,
A_ample_none_i0,0.1,A,,ample,none,0,F,101.84921874999999,0.0,18.48125,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.248437499999977,30.2,30.2,0.04843749999997726,79.90734375000001,87.35578124999999,7.448437499999983,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.4090624999999994,-0.375,-0.375,-2.5,0.034062499999999385,0.034062499999999385,1,1,joint_action_interval;nominal_jerk_limit,0.0,,,,,,
A_ample_none_i0,0.1,A,,ample,none,0,B,39.80078125,0.0,18.01875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.248437499999977,30.2,30.2,0.04843749999997726,79.90734375000001,87.35578124999999,7.448437499999983,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.261506926592443,0.261506926592443,0.261506926592443,0.23013853184886024,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.15,A,,ample,none,0,M,77.29787104492186,3.6,21.964841796875,-0.3281640624999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.270624999999992,30.2,30.2,0.07062499999999261,80.8153125,88.28511787109375,7.4698053710937415,84.55021518554688,18.373053710937498,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.34198681640624784,-0.34198681640624784,-0.34198681640624784,-0.27645507812502856,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.15,A,,ample,none,0,R,67.70218750000001,0.0,18.0375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.270624999999992,30.2,30.2,0.07062499999999261,80.8153125,88.28511787109375,7.4698053710937415,84.55021518554688,18.373053710937498,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.45607499999999507,0.45607499999999507,0.45607499999999507,1.6214999999999014,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.15,A,,ample,none,0,F,102.7728125,0.0,18.4625,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.270624999999992,30.2,30.2,0.07062499999999261,80.8153125,88.28511787109375,7.4698053710937415,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.3931249999999988,-0.3931249999999988,-0.3931249999999988,-0.3624999999999756,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.15,A,,ample,none,0,B,40.70204563365824,0.0,18.031825346329622,0.261506926592443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.270624999999992,30.2,30.2,0.07062499999999261,80.8153125,88.28511787109375,7.4698053710937415,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.2601439230142235,0.2601439230142235,0.2601439230142235,-0.02726007156439003,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.2,A,,ample,none,0,M,78.3956856512451,3.6,21.947742456054687,-0.34198681640624784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.29081349999998,30.2,30.2,0.09081349999998167,81.72573890625,89.21373623413086,7.487997327880862,85.46973757019043,18.39123456787109,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.3653917531738249,-0.3653917531738249,-0.3653917531738249,-0.4680987353515409,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.2,A,,ample,none,0,R,68.60463259375001,0.0,18.060303750000003,0.45607499999999507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.29081349999998,30.2,30.2,0.09081349999998167,81.72573890625,89.21373623413086,7.487997327880862,85.46973757019043,18.39123456787109,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.4224979399999876,0.4224979399999876,0.4224979399999876,-0.6715412000001497,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.2,A,,ample,none,0,F,103.69544609375,0.0,18.442843749999998,-0.3931249999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.29081349999998,30.2,30.2,0.09081349999998167,81.72573890625,89.21373623413086,7.487997327880862,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.37641718749999825,-0.37641718749999825,-0.37641718749999825,0.3341562500000106,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.2,A,,ample,none,0,B,41.60396208087849,0.0,18.044832542480332,0.2601439230142235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.29081349999998,30.2,30.2,0.09081349999998167,81.72573890625,89.21373623413086,7.487997327880862,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.25975057572861693,0.25975057572861693,0.25975057572861693,-0.007866945712131646,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.25,A,,ample,none,0,M,79.49261603435636,3.6,21.929472868395997,-0.3653917531738249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.30894185609061,30.2,30.2,0.10894185609060969,82.63667593012501,90.14180225582703,7.505126325702022,86.38923909297603,18.390606465117916,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.39916407731193226,-0.39916407731193226,-0.39916407731193226,-0.6754464827621476,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.25,A,,ample,none,0,R,69.50817590367501,0.0,18.081428647000003,0.4224979399999876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.30894185609061,30.2,30.2,0.10894185609060969,82.63667593012501,90.14180225582703,7.505126325702022,86.38923909297603,18.390606465117916,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.39052866030486155,0.39052866030486155,0.39052866030486155,-0.6393855939025206,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.25,A,,ample,none,0,F,104.61711775976562,0.0,18.424022890624997,-0.37641718749999825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.30894185609061,30.2,30.2,0.10894185609060969,82.63667593012501,90.14180225582703,7.505126325702022,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.3604194570312472,-0.3604194570312472,-0.3604194570312472,0.3199546093750205,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.25,A,,ample,none,0,B,42.506528396222166,0.0,18.057820071266764,0.25975057572861693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.30894185609061,30.2,30.2,0.10894185609060969,82.63667593012501,90.14180225582703,7.505126325702022,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.25897141657253686,0.25897141657253686,0.25897141657253686,-0.01558318312160134,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.3,A,,ample,none,0,M,80.58859072267951,3.6,21.909514664530402,-0.39916407731193226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.32513288312519,30.2,30.2,0.12513288312518966,83.54806977485572,91.06953824738994,7.521468472534224,87.30880401112283,18.39167472797728,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.43065063982104457,-0.43065063982104457,-0.43065063982104457,-0.6297312501822461,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.3,A,,ample,none,0,R,70.41273549685039,0.0,18.100955080015247,0.39052866030486155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.32513288312519,30.2,30.2,0.12513288312518966,83.54806977485572,91.06953824738994,7.521468472534224,87.30880401112283,18.39167472797728,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.36010530633327065,0.36010530633327065,0.36010530633327065,-0.6084670794318181,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.3,A,,ample,none,0,F,105.53786837997558,0.0,18.406001917773434,-0.3604194570312472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.32513288312519,30.2,30.2,0.12513288312518966,83.54806977485572,91.06953824738994,7.521468472534224,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.34510163010741884,-0.34510163010741884,-0.34510163010741884,0.30635653847656763,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.3,A,,ample,none,0,B,43.40974311405622,0.0,18.07076864209539,0.25897141657253686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.32513288312519,30.2,30.2,0.12513288312518966,83.54806977485572,91.06953824738994,7.521468472534224,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.2578365780917785,0.2578365780917785,0.2578365780917785,-0.02269676961516698,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.35,A,,ample,none,0,M,81.68352814260626,3.6,21.88798213253935,-0.43065063982104457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33950371634256,30.2,30.2,0.13950371634255987,84.45986950335023,91.99694335243785,7.537073849087619,88.22840642789404,18.39223588137699,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.4612281793754702,-0.4612281793754702,-0.4612281793754702,-0.6115507910885132,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.35,A,,ample,none,0,R,71.31823338248407,0.0,18.11896034533191,0.36010530633327065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33950371634256,30.2,30.2,0.13950371634255987,84.45986950335023,91.99694335243785,7.537073849087619,88.22840642789404,18.39223588137699,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.3311681261268787,0.3311681261268787,0.3311681261268787,-0.5787436041278393,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.35,A,,ample,none,0,F,106.45773709882663,0.0,18.388746836268062,-0.34510163010741884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33950371634256,30.2,30.2,0.13950371634255987,84.45986950335023,91.99694335243785,7.537073849087619,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.3304348108278528,-0.3304348108278528,-0.3304348108278528,0.2933363855913207,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.35,A,,ample,none,0,B,44.3136038418836,0.0,18.08366047099998,0.2578365780917785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33950371634256,30.2,30.2,0.13950371634255987,84.45986950335023,91.99694335243785,7.537073849087619,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.25637363999110957,0.25637363999110957,0.25637363999110957,-0.029258762013378847,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.4,A,,ample,none,0,M,82.777350714009,3.6,21.864920723570577,-0.4612281793754702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35216603721818,30.2,30.2,0.1521660372181799,85.3720269229817,92.9240391438768,7.552012220895094,89.14803303342924,18.392541277145373,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.4907570880000627,-0.4907570880000627,-0.4907570880000627,-0.5905781724918491,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.4,A,,ample,none,0,R,72.22459535990832,0.0,18.135518751638255,0.3311681261268787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35216603721818,30.2,30.2,0.1521660372181799,85.3720269229817,92.9240391438768,7.552012220895094,89.14803303342924,18.392541277145373,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.30365940046441225,0.30365940046441225,0.30365940046441225,-0.5501745132493285,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.4,A,,ample,none,0,F,107.3767613971265,0.0,18.37222509572667,-0.3304348108278528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35216603721818,30.2,30.2,0.1521660372181799,85.3720269229817,92.9240391438768,7.552012220895094,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.31639133136766906,-0.31639133136766906,-0.31639133136766906,0.280869589203675,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.4,A,,ample,none,0,B,45.218107332483584,0.0,18.096479152999535,0.25637363999110957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35216603721818,30.2,30.2,0.1521660372181799,85.3720269229817,92.9240391438768,7.552012220895094,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.2546078982749075,0.2546078982749075,0.2546078982749075,-0.0353148343240417,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.45,A,,ample,none,0,M,83.86998330382752,3.6,21.840382869170575,-0.4907570880000627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.363226291007802,30.2,30.2,0.16322629100780262,86.28449647432234,93.85084315853892,7.566346684216583,90.06766981643062,18.392576510891164,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.5192621868168721,-0.5192621868168721,-0.5192621868168721,-0.5701019763361881,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.45,A,,ample,none,0,R,73.13175087174082,0.0,18.150701721661477,0.30365940046441225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.363226291007802,30.2,30.2,0.16322629100780262,86.28449647432234,93.85084315853892,7.566346684216583,90.06766981643062,18.392576510891164,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.2775233755402448,0.2775233755402448,0.2775233755402448,-0.5227204984833489,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.45,A,,ample,none,0,F,108.29497716274862,0.0,18.356405529158287,-0.31639133136766906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.363226291007802,30.2,30.2,0.16322629100780262,86.28449647432234,93.85084315853892,7.566346684216583,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.30294469978454436,-0.30294469978454436,-0.30294469978454436,0.26893263166249404,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.45,A,,ample,none,0,B,46.1232495500064,0.0,18.10920954791328,0.2546078982749075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.363226291007802,30.2,30.2,0.16322629100780262,86.28449647432234,93.85084315853892,7.566346684216583,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.25256260628336624,0.25256260628336624,0.25256260628336624,-0.04090583983082485,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.5,A,,ample,none,0,M,84.96135336955253,3.6,21.814419759829732,-0.5192621868168721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.372785896288487,30.2,30.2,0.17278589628848806,87.19723512369679,94.7773718423914,7.580136718694618,90.98730348304409,18.39235556571627,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.5467509880951877,-0.5467509880951877,-0.5467509880951877,-0.5497760255663131,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.5,A,,ample,none,0,R,74.03963286204332,0.0,18.16457789043849,0.2775233755402448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.372785896288487,30.2,30.2,0.17278589628848806,87.19723512369679,94.7773718423914,7.580136718694618,90.98730348304409,18.39235556571627,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.2527061980975047,0.2527061980975047,0.2527061980975047,-0.4963435488548018,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.5,A,,ample,none,0,F,109.21241875833181,0.0,18.34125829416906,-0.30294469978454436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.372785896288487,30.2,30.2,0.17278589628848806,87.19723512369679,94.7773718423914,7.580136718694618,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.2900695500436999,-0.2900695500436999,-0.2900695500436999,0.25750299481688943,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.5,A,,ample,none,0,B,47.02902573065992,0.0,18.12183767822745,0.25256260628336624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.372785896288487,30.2,30.2,0.17278589628848806,87.19723512369679,94.7773718423914,7.580136718694618,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.2502591903395687,0.2502591903395687,0.2502591903395687,-0.04606831887595031,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.55,A,,ample,none,0,M,86.05139091880889,3.6,21.787082210424973,-0.5467509880951877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.38094144678983,30.2,30.2,0.1809414467898307,88.11020225943305,95.70364031245397,7.593438053020918,91.90692128594351,18.39188901608884,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.5732333248180255,-0.5732333248180255,-0.5732333248180255,-0.5296467344567546,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.55,A,,ample,none,0,R,74.94817763931287,0.0,18.177213200343367,0.2527061980975047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.38094144678983,30.2,30.2,0.1809414467898307,88.11020225943305,95.70364031245397,7.593438053020918,91.90692128594351,18.39188901608884,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.22915585291103396,0.22915585291103396,0.22915585291103396,-0.4710069037294151,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.55,A,,ample,none,0,F,110.1291190861027,0.0,18.326754816666874,-0.2900695500436999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.38094144678983,30.2,30.2,0.1809414467898307,88.11020225943305,95.70364031245397,7.593438053020918,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.2777415941668428,-0.2777415941668428,-0.2777415941668428,0.24655911753714177,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.55,A,,ample,none,0,B,47.935430438559216,0.0,18.13435063774443,0.2502591903395687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.38094144678983,30.2,30.2,0.1809414467898307,88.11020225943305,95.70364031245397,7.593438053020918,,,,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.24771744246386054,0.24771744246386054,0.24771744246386054,-0.05083495751416367,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.6,A,,ample,none,0,M,87.14002848767412,3.6,21.758420544184073,-0.5732333248180255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.387784905797158,30.2,30.2,0.18778490579715879,89.0233595916923,96.62966245947892,7.606302867786624,92.8265110255856,18.39118747107631,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,-0.5987192093867852,-0.5987192093867852,-0.5987192093867852,-0.5097176913751955,0.0,0.0,0,0,,0.0,,,,,,
A_ample_none_i0,0.6,A,,ample,none,0,R,75.85732474414618,0.0,18.188670992988918,0.22915585291103396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.387784905797158,30.2,30.2,0.18778490579715879,89.0233595916923,96.62966245947892,7.606302867786624,92.8265110255856,18.39118747107631,0.0,slot_midpoint,,0.0,,0.0,F,0.0,0.0,-7.799999999999997,81.8,0.17,3.5,PREPARE,0.2068221025203607,0.2068221025203607,0.2068221025203607,-0.44667500781346514,0.0,0.0,0,0,,0.0,,,,,,
