run_id,method,ablation,scenario,disturbance,init_variant,outcome,success,task_phase,failure_type,merge_start_time_s,completion_time_s,physical_target_gap_m,physical_gap_floor_m,min_net_gap_m,hard_violation_count,road_violation_count,safety_recheck_violation_count,safety_correction_count,action_saturation_count,safety_correction_abs_mean_mps2,max_abs_jerk_mps3,mean_abs_jerk_mps3,compute_time_s,pair_gain_total_error_max_s-1,space_feedback_abs_mean_s-1,partner_feedback_abs_mean_s-1,effective_q_delta_abs_mean_s-1,q_saturation_fraction,space_feedback_prepare_mean_s-1,space_feedback_execute_mean_s-1,space_feedback_failure_handling_mean_s-1,mean_spatial_reference_offset_m,K_MR_mean_s-1,K_RM_mean_s-1,total_speed_deficit_distance_m,total_speed_deficit_integral_m_s,total_effort_integral_m2_s3
B_collaborative_none_i1,B,,collaborative,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.682784926469434,0,0,0,0,26,0.0,2.5,0.11128968967851502,0.39463230001274496,0.0,0.0,0.0,0.06299999999999999,0.15625,0.0,0.0,0.0,0.29326349999999984,0.0,0.0,0.8744548342047704,0.8744548342047704,2.907435065456027
B_collaborative_none_i2,B,,collaborative,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.780439218138792,0,0,0,0,96,0.0,2.5,0.2524343939745331,0.4062623999780044,0.0,0.0,0.0,0.06299999999999999,0.1625,0.0,0.0,0.0,0.20066896874999984,0.0,0.0,5.200515758550392,5.200515758550392,8.950371839388142
B_collaborative_prepare_i0,B,,collaborative,prepare,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.45354334073114,0,0,0,0,63,0.0,2.5,0.24981070590219004,0.3691854000207968,0.0,0.0,0.0,0.06299999999999999,0.15625,0.0,0.0,0.0,0.16667015625000003,0.0,0.0,4.420789152828294,4.420789152828294,6.329629375585903
B_collaborative_prepare_i1,B,,collaborative,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.490567484048892,0,0,0,0,54,0.0,2.5,0.21343620455490178,0.38489709998248145,0.0,0.0,0.0,0.06299999999999999,0.159375,0.0,0.0,0.0,0.2932634999999998,0.0,0.0,3.4193215410993494,3.4193215410993494,4.722940800057981
B_collaborative_prepare_i2,B,,collaborative,prepare,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.553048240411567,0,0,0,0,116,0.0,2.5,0.3225858922073722,0.3658751000184566,0.0,0.0,0.0,0.06299999999999999,0.165625,0.0,0.0,0.0,0.20066896874999984,0.0,0.0,9.341659742647886,9.341659742647886,9.921924934380794
B_short_window_none_i0,B,,short_window,none,0,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.05,,21.400000000000002,21.400000000000002,7.072077649216976,0,0,13,21,157,6.996657895300707,2.5,0.47105901251939936,0.23673179995967075,0.0,0.0,0.0,0.06299999999999999,0.190625,0.0,0.0,0.0,0.09734296874999995,0.0,0.0,46.01754178546619,46.01754178546619,33.64854754348433
B_short_window_none_i1,B,,short_window,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.868593750000098,0,0,0,0,109,0.0,2.5,0.3774392200475874,0.3529829000472091,0.0,0.0,0.0,0.06299999999999999,0.19375,0.0,0.0,0.0,0.2239363125000003,0.0,0.0,22.312852637307113,22.312852637307113,28.046476745759623
B_short_window_none_i2,B,,short_window,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,10.205156250000012,0,0,0,0,139,0.0,2.5,0.44040467000894096,0.37926410004729405,0.0,0.0,0.0,0.06299999999999999,0.2,0.0,0.0,0.0,0.13134178125000032,0.0,0.0,35.37917882839718,35.37917882839718,45.80318233301324
B_short_window_prepare_i0,B,,short_window,prepare,0,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.2,,21.400000000000002,21.400000000000002,6.724010333588024,0,0,36,39,217,6.093038909256831,2.5,0.6411324261382509,0.27748270001029596,0.0,0.0,0.0,0.06299999999999999,0.196875,0.0,0.0,0.0,0.09734296874999995,0.0,0.0,62.02424283374061,62.02424283374061,50.598037556175925
B_short_window_prepare_i1,B,,short_window,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.868593750000098,0,0,0,0,147,0.0,2.5,0.45498474349840434,0.37324420001823455,0.0,0.0,0.0,0.06299999999999999,0.2,0.0,0.0,0.0,0.2239363125000003,0.0,0.0,31.65093217373608,31.65093217373608,37.539300277804905
