run_id,t_s,method,scenario,disturbance,init_variant,vehicle,s_m,y_m,v_mps,a_mps2,q,qdot_nominal_s-1,qdot_base_s-1,qdot_space_s-1,qdot_partner_s-1,qdot_clipped_s-1,K_to_partner_s-1,W_to_partner,z_self,z_other,g_FR_m,target_gap_m,gap_error_m,lower_m,upper_m,interval_width_m,s_ref_m,target_time_s,merge_progress,task_phase,a_nom_mps2,a_safety_target_mps2,a_actual_mps2,jerk_mps3,nominal_actual_difference_mps2,safety_correction_mps2,action_correction_reason,F_disturbance_mps2
A_ample_none_i0,12.35,A,ample,none,0,R,285.70699626712906,0.0,18.00062085331082,-0.0013863877068719431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39835806841252,32.4,-0.0016419315874784957,298.80721356578783,309.80208176739535,10.994868201607517,304.30464766659156,,0.0,SUCCESS,-0.0013317427603236353,-0.0013317427603236353,-0.0013317427603236353,0.0010928989309661559,0.0,0.0,,0.0
A_ample_none_i0,12.35,A,ample,none,0,F,322.9053543355416,0.0,18.00001156044899,-1.0262539571570528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39835806841252,32.4,-0.0016419315874784957,298.80721356578783,309.80208176739535,10.994868201607517,,,0.0,SUCCESS,-9.826381640820614e-06,-9.826381640820614e-06,-9.826381640820614e-06,8.72315861499829e-06,0.0,0.0,,0.0
A_ample_none_i0,12.35,A,ample,none,0,B,263.4380459509755,0.0,18.273274183556953,-0.02084118313959309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39835806841252,32.4,-0.0016419315874784957,298.80721356578783,309.80208176739535,10.994868201607517,,,0.0,SUCCESS,-0.02080344584351443,-0.02080344584351443,-0.02080344584351443,0.0007547459215732216,0.0,0.0,,0.0
A_ample_none_i0,12.4,A,ample,none,0,M,302.6596631853065,0.0,18.010888319414143,0.030762494212389413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39832925616493,32.4,-0.0016707438350707093,299.7072196382766,310.70154398948614,10.994324351209514,305.20438181388135,,1.0,SUCCESS,0.02964666549522832,0.02964666549522832,0.02964666549522832,-0.022316574343221873,0.0,0.0,,0.0
A_ample_none_i0,12.4,A,ample,none,0,R,286.60702564511615,0.0,18.000554266172806,-0.0013317427603236353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39832925616493,32.4,-0.0016707438350707093,299.7072196382766,310.70154398948614,10.994324351209514,305.20438181388135,,0.0,SUCCESS,-0.001278324330329923,-0.001278324330329923,-0.001278324330329923,0.001068368599874245,0.0,0.0,,0.0
A_ample_none_i0,12.4,A,ample,none,0,F,323.8053549012811,0.0,18.000011069129908,-9.826381640820614e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39832925616493,32.4,-0.0016707438350707093,299.7072196382766,310.70154398948614,10.994324351209514,,,0.0,SUCCESS,-9.408760421614203e-06,-9.408760421614203e-06,-9.408760421614203e-06,8.352424384128219e-06,0.0,0.0,,0.0
A_ample_none_i0,12.4,A,ample,none,0,B,264.35168365584605,0.0,18.27223401126478,-0.02080344584351443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39832925616493,32.4,-0.0016707438350707093,299.7072196382766,310.70154398948614,10.994324351209514,,,0.0,SUCCESS,-0.02076383723768605,-0.02076383723768605,-0.02076383723768605,0.000792172116567541,0.0,0.0,,0.0
A_ample_none_i0,12.45,A,ample,none,0,M,303.5602446596091,0.0,18.012370652688904,0.02964666549522832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39830368245721,32.4,-0.0016963175427875399,300.6072233830041,311.60102571453547,10.993802331531356,306.1041245487698,,1.0,SUCCESS,0.028547580676826834,0.028547580676826834,0.028547580676826834,-0.021981696368029713,0.0,0.0,,0.0
A_ample_none_i0,12.45,A,ample,none,0,R,287.5070517605194,0.0,18.00049034995629,-0.001278324330329923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39830368245721,32.4,-0.0016963175427875399,300.6072233830041,311.60102571453547,10.993802331531356,306.1041245487698,,0.0,SUCCESS,-0.0012261309832304335,-0.0012261309832304335,-0.0012261309832304335,0.0010438669419897927,0.0,0.0,,0.0
A_ample_none_i0,12.45,A,ample,none,0,F,324.7053554429766,0.0,18.000010598691887,-9.408760421614203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39830368245721,32.4,-0.0016963175427875399,300.6072233830041,311.60102571453547,10.993802331531356,,,0.0,SUCCESS,-9.008888103778644e-06,-9.008888103778644e-06,-9.008888103778644e-06,7.997446356711173e-06,0.0,0.0,,0.0
A_ample_none_i0,12.45,A,ample,none,0,B,265.2652694016127,0.0,18.271195819402895,-0.02076383723768605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39830368245721,32.4,-0.0016963175427875399,300.6072233830041,311.60102571453547,10.993802331531356,,,0.0,SUCCESS,-0.020722439445250096,-0.020722439445250096,-0.020722439445250096,0.0008279558487191141,0.0,0.0,,0.0
A_ample_none_i0,12.5,A,ample,none,0,M,304.4608988767194,0.0,18.013798031722747,0.028547580676826834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39828121629655,32.4,-0.001718783703445581,301.50722491054603,312.5005266505471,10.993301740001073,307.00387578054654,,1.0,SUCCESS,0.027465406923136704,0.027465406923136704,0.027465406923136704,-0.0216434750738026,0.0,0.0,,0.0
A_ample_none_i0,12.5,A,ample,none,0,R,288.4070747453535,0.0,18.00042904340713,-0.0012261309832304335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39828121629655,32.4,-0.001718783703445581,301.50722491054603,312.5005266505471,10.993301740001073,307.00387578054654,,0.0,SUCCESS,-0.0011751599891626086,-0.0011751599891626086,-0.0011751599891626086,0.0010194198813564962,0.0,0.0,,0.0
A_ample_none_i0,12.5,A,ample,none,0,F,325.60535596165005,0.0,18.000010148247483,-9.008888103778644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39828121629655,32.4,-0.001718783703445581,301.50722491054603,312.5005266505471,10.993301740001073,,,0.0,SUCCESS,-8.626010360757164e-06,-8.626010360757164e-06,-8.626010360757164e-06,7.657554860429607e-06,0.0,0.0,,0.0
A_ample_none_i0,12.5,A,ample,none,0,B,266.17880328953356,0.0,18.270159697430632,-0.020722439445250096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39828121629655,32.4,-0.001718783703445581,301.50722491054603,312.5005266505471,10.993301740001073,,,0.0,SUCCESS,-0.020679332360002668,-0.020679332360002668,-0.020679332360002668,0.0008621417049485547,0.0,0.0,,0.0
A_ample_none_i0,12.55,A,ample,none,0,M,305.36162311006416,0.0,18.015171302068904,0.027465406923136704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39826172970602,32.4,-0.0017382702939769956,302.40722432846655,313.40004650255577,10.992822174089213,307.9036354155112,,1.0,SUCCESS,0.02640029512041553,0.02640029512041553,0.02640029512041553,-0.021302236054423496,0.0,0.0,,0.0
A_ample_none_i0,12.55,A,ample,none,0,R,289.3070947285739,0.0,18.000370285407673,-0.0011751599891626086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39826172970602,32.4,-0.0017382702939769956,302.40722432846655,313.40004650255577,10.992822174089213,307.9036354155112,,0.0,SUCCESS,-0.001125407390056381,-0.001125407390056381,-0.001125407390056381,0.000995051982124553,0.0,0.0,,0.0
A_ample_none_i0,12.55,A,ample,none,0,F,326.5053564582799,0.0,18.000009716946966,-8.626010360757164e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39826172970602,32.4,-0.0017382702939769956,302.40722432846655,313.40004650255577,10.992822174089213,,,0.0,SUCCESS,-8.259404921240332e-06,-8.259404921240332e-06,-8.259404921240332e-06,7.332108790336647e-06,0.0,0.0,,0.0
A_ample_none_i0,12.55,A,ample,none,0,B,267.09228542523965,0.0,18.269125730812632,-0.020679332360002668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39826172970602,32.4,-0.0017382702939769956,302.40722432846655,313.40004650255577,10.992822174089213,,,0.0,SUCCESS,-0.020634593675453818,-0.020634593675453818,-0.020634593675453818,0.0008947736909770132,0.0,0.0,,0.0
A_ample_none_i0,12.6,A,ample,none,0,M,306.2624146755365,0.0,18.016491316824926,0.02640029512041553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398245097717975,32.4,-0.0017549022820233517,303.30722174134837,314.29958497291426,10.99236323156589,308.8034033571313,,1.0,SUCCESS,0.02535238030374387,0.02535238030374387,0.02535238030374387,-0.020958296333433157,0.0,0.0,,0.0
A_ample_none_i0,12.6,A,ample,none,0,R,290.207111836085,0.0,18.00031401503817,-0.001125407390056381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398245097717975,32.4,-0.0017549022820233517,303.30722174134837,314.29958497291426,10.99236323156589,308.8034033571313,,0.0,SUCCESS,-0.0010768680655387187,-0.0010768680655387187,-0.0010768680655387187,0.0009707864903532462,0.0,0.0,,0.0
A_ample_none_i0,12.6,A,ample,none,0,F,327.405356933803,0.0,18.00000930397672,-8.259404921240332e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398245097717975,32.4,-0.0017549022820233517,303.30722174134837,314.29958497291426,10.99236323156589,,,0.0,SUCCESS,-7.908380213272892e-06,-7.908380213272892e-06,-7.908380213272892e-06,7.0204941593488e-06,0.0,0.0,,0.0
A_ample_none_i0,12.6,A,ample,none,0,B,268.00571591853816,0.0,18.26809400112886,-0.020634593675453818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398245097717975,32.4,-0.0017549022820233517,303.30722174134837,314.29958497291426,10.99236323156589,,,0.0,SUCCESS,-0.02058829891470293,-0.02058829891470293,-0.02058829891470293,0.0009258952150177635,0.0,0.0,,0.0
A_ample_none_i0,12.65,A,ample,none,0,M,307.1632709318531,0.0,18.017758935840114,0.02535238030374387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39823119836451,32.4,-0.0017688016354853175,304.20721725082404,315.1991417615723,10.991924510748277,309.7031795061982,,1.0,SUCCESS,0.02432178208220115,0.02432178208220115,0.02432178208220115,-0.020611964430854446,0.0,0.0,,0.0
A_ample_none_i0,12.65,A,ample,none,0,R,291.10712619075184,0.0,18.000260171634896,-0.0010768680655387187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39823119836451,32.4,-0.0017688016354853175,304.20721725082404,315.1991417615723,10.991924510748277,309.7031795061982,,0.0,SUCCESS,-0.0010295357967973473,-0.0010295357967973473,-0.0010295357967973473,0.0009466453748274272,0.0,0.0,,0.0
A_ample_none_i0,12.65,A,ample,none,0,F,328.30535738911635,0.0,18.00000890855771,-7.908380213272892e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39823119836451,32.4,-0.0017688016354853175,304.20721725082404,315.1991417615723,10.991924510748277,,,0.0,SUCCESS,-7.572274053657679e-06,-7.572274053657679e-06,-7.572274053657679e-06,6.722123192304256e-06,0.0,0.0,,0.0
A_ample_none_i0,12.65,A,ample,none,0,B,268.91909488322096,0.0,18.267064586183125,-0.02058829891470293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39823119836451,32.4,-0.0017688016354853175,304.20721725082404,315.1991417615723,10.991924510748277,,,0.0,SUCCESS,-0.020540521461077172,-0.020540521461077172,-0.020540521461077172,0.0009555490725151466,0.0,0.0,,0.0
A_ample_none_i0,12.7,A,ample,none,0,M,308.0641892808727,0.0,18.018975024944222,0.02432178208220115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398219912665084,32.4,-0.0017800873349145263,305.1072109556096,316.09871656634846,10.991505610738841,310.60296376097904,,1.0,SUCCESS,0.023308605060048393,0.023308605060048393,0.023308605060048393,-0.020263540443055117,0.0,0.0,,0.0
A_ample_none_i0,12.7,A,ample,none,0,R,292.00713791241384,0.0,18.000208694845057,-0.0010295357967973473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398219912665084,32.4,-0.0017800873349145263,305.1072109556096,316.09871656634846,10.991505610738841,310.60296376097904,,0.0,SUCCESS,-0.0009834033284123222,-0.0009834033284123222,-0.0009834033284123222,0.0009226493677005031,0.0,0.0,,0.0
A_ample_none_i0,12.7,A,ample,none,0,F,329.2053578250789,0.0,18.000008529944008,-7.572274053657679e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398219912665084,32.4,-0.0017800873349145263,305.1072109556096,316.09871656634846,10.991505610738841,,,0.0,SUCCESS,-7.2504524068151e-06,-7.2504524068151e-06,-7.2504524068151e-06,6.436432936851585e-06,0.0,0.0,,0.0
A_ample_none_i0,12.7,A,ample,none,0,B,269.8324224368783,0.0,18.26603756011007,-0.020540521461077172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398219912665084,32.4,-0.0017800873349145263,305.1072109556096,316.09871656634846,10.991505610738841,,,0.0,SUCCESS,-0.02049133258941285,-0.02049133258941285,-0.02049133258941285,0.0009837774332864535,0.0,0.0,,0.0
A_ample_none_i0,12.75,A,ample,none,0,M,308.96516716787625,0.0,18.020140455197225,0.023308605060048393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39821112461114,32.4,-0.0017888753888612996,306.00720295153945,316.998309083194,10.991106131654533,311.5027560173667,,1.0,SUCCESS,0.022312939254283792,0.022312939254283792,0.022312939254283792,-0.019913316115292012,0.0,0.0,,0.0
A_ample_none_i0,12.75,A,ample,none,0,R,292.9071471179019,0.0,18.000159524678637,-0.0009834033284123222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39821112461114,32.4,-0.0017888753888612996,306.00720295153945,316.998309083194,10.991106131654533,311.5027560173667,,0.0,SUCCESS,-0.0009384624283457299,-0.0009384624283457299,-0.0009384624283457299,0.0008988180013318452,0.0,0.0,,0.0
A_ample_none_i0,12.75,A,ample,none,0,F,330.10535824251303,0.0,18.000008167421388,-7.2504524068151e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39821112461114,32.4,-0.0017888753888612996,306.00720295153945,316.998309083194,10.991106131654533,,,0.0,SUCCESS,-6.9423081798802855e-06,-6.9423081798802855e-06,-6.9423081798802855e-06,6.162884538696283e-06,0.0,0.0,,0.0
A_ample_none_i0,12.75,A,ample,none,0,B,270.74569870071804,0.0,18.2650129934806,-0.02049133258941285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39821112461114,32.4,-0.0017888753888612996,306.00720295153945,316.998309083194,10.991106131654533,,,0.0,SUCCESS,-0.02044080149797975,-0.02044080149797975,-0.02044080149797975,0.0010106218286620033,0.0,0.0,,0.0
A_ample_none_i0,12.8,A,ample,none,0,M,309.8662020818102,0.0,18.02125610215994,0.022312939254283792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820472114839,32.4,-0.001795278851609794,306.90719333160285,317.8979190064502,10.99072567484734,312.4025561690265,,1.0,SUCCESS,0.021334860508125053,0.021334860508125053,0.021334860508125053,-0.019561574923174785,0.0,0.0,,0.0
A_ample_none_i0,12.8,A,ample,none,0,R,293.8071539210578,0.0,18.00011260155722,-0.0009384624283457299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820472114839,32.4,-0.001795278851609794,306.90719333160285,317.8979190064502,10.99072567484734,312.4025561690265,,0.0,SUCCESS,-0.0008947039459516759,-0.0008947039459516759,-0.0008947039459516759,0.0008751696478810807,0.0,0.0,,0.0
A_ample_none_i0,12.8,A,ample,none,0,F,331.0053586422062,0.0,18.000007820305978,-6.9423081798802855e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820472114839,32.4,-0.001795278851609794,306.90719333160285,317.8979190064502,10.99072567484734,,,0.0,SUCCESS,-6.6472600812161884e-06,-6.6472600812161884e-06,-6.6472600812161884e-06,5.900961973281941e-06,0.0,0.0,,0.0
A_ample_none_i0,12.8,A,ample,none,0,B,271.65892379939015,0.0,18.2639909534057,-0.02044080149797975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820472114839,32.4,-0.001795278851609794,306.90719333160285,317.8979190064502,10.99072567484734,,,0.0,SUCCESS,-0.020388995340942406,-0.020388995340942406,-0.020388995340942406,0.0010361231407468585,0.0,0.0,,0.0
A_ample_none_i0,12.85,A,ample,none,0,M,310.7672915554938,0.0,18.022322845185343,0.021334860508125053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820059215664,32.4,-0.0017994078433574145,307.80718218598173,318.79754602909753,10.990363843115802,313.30236410753963,,1.0,SUCCESS,0.020374430900255924,0.020374430900255924,0.020374430900255924,-0.019208592157382576,0.0,0.0,,0.0
A_ample_none_i0,12.85,A,ample,none,0,R,294.70715843275576,0.0,18.000067866359924,-0.0008947039459516759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820059215664,32.4,-0.0017994078433574145,307.80718218598173,318.79754602909753,10.990363843115802,313.30236410753963,,0.0,SUCCESS,-0.0008521178680288699,-0.0008521178680288699,-0.0008521178680288699,0.0008517215584561192,0.0,0.0,,0.0
A_ample_none_i0,12.85,A,ample,none,0,F,331.9053590249124,0.0,18.000007487942973,-6.6472600812161884e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820059215664,32.4,-0.0017994078433574145,307.80718218598173,318.79754602909753,10.990363843115802,,,0.0,SUCCESS,-6.3647515272435834e-06,-6.3647515272435834e-06,-6.3647515272435834e-06,5.6501710794521e-06,0.0,0.0,,0.0
A_ample_none_i0,12.85,A,ample,none,0,B,272.57209786081626,0.0,18.262971503638653,-0.020388995340942406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820059215664,32.4,-0.0017994078433574145,307.80718218598173,318.79754602909753,10.990363843115802,,,0.0,SUCCESS,-0.020335979261339548,-0.020335979261339548,-0.020335979261339548,0.0010603215920571701,0.0,0.0,,0.0
A_ample_none_i0,12.9,A,ample,none,0,M,311.66843316579167,0.0,18.023341566730355,0.020374430900255924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39819863042722,32.4,-0.0018013695727816526,308.7071696020897,319.697189842998,10.99002024090828,314.20217972254386,,1.0,SUCCESS,0.01943169914983478,0.01943169914983478,0.01943169914983478,-0.018854635008422882,0.0,0.0,,0.0
A_ample_none_i0,12.9,A,ample,none,0,R,295.60716076092643,0.0,18.000025260466522,-0.0008521178680288699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39819863042722,32.4,-0.0018013695727816526,308.7071696020897,319.697189842998,10.99002024090828,314.20217972254386,,0.0,SUCCESS,-0.0008106933731492915,-0.0008106933731492915,-0.0008106933731492915,0.0008284898975915674,0.0,0.0,,0.0
A_ample_none_i0,12.9,A,ample,none,0,F,332.80535939135365,0.0,18.0000071697054,-6.3647515272435834e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39819863042722,32.4,-0.0018013695727816526,308.7071696020897,319.697189842998,10.99002024090828,,,0.0,SUCCESS,-6.094249588528555e-06,-6.094249588528555e-06,-6.094249588528555e-06,5.410038774300564e-06,0.0,0.0,,0.0
A_ample_none_i0,12.9,A,ample,none,0,B,273.4852210160241,0.0,18.261954704675585,-0.020335979261339548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39819863042722,32.4,-0.0018013695727816526,308.7071696020897,319.697189842998,10.99002024090828,,,0.0,SUCCESS,-0.020281816424466755,-0.020281816424466755,-0.020281816424466755,0.001083256737455865,0.0,0.0,,0.0
A_ample_none_i0,12.95,A,ample,none,0,M,312.5696245337521,0.0,18.024313151687846,0.01943169914983478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39819873163806,32.4,-0.0018012683619375025,309.6071556646123,320.59685013913037,10.989694474518046,315.10200290187134,,1.0,SUCCESS,0.018506701017098948,0.018506701017098948,0.018506701017098948,-0.01849996265471665,0.0,0.0,,0.0
A_ample_none_i0,12.95,A,ample,none,0,R,296.50716101058305,0.0,17.999984725797866,-0.0008106933731492915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39819873163806,32.4,-0.0018012683619375025,309.6071556646123,320.59685013913037,10.989694474518046,315.10200290187134,,0.0,SUCCESS,-0.0007704188841979943,-0.0007704188841979943,-0.0007704188841979943,0.0008054897790259457,0.0,0.0,,0.0
A_ample_none_i0,12.95,A,ample,none,0,F,333.7053597422211,0.0,18.00000686499292,-6.094249588528555e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39819873163806,32.4,-0.0018012683619375025,309.6071556646123,320.59685013913037,10.989694474518046,,,0.0,SUCCESS,-5.835243981167082e-06,-5.835243981167082e-06,-5.835243981167082e-06,5.180112147229462e-06,0.0,0.0,,0.0
A_ample_none_i0,12.95,A,ample,none,0,B,274.3982933989874,0.0,18.260940613854363,-0.020281816424466755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39819873163806,32.4,-0.0018012683619375025,309.6071556646123,320.59685013913037,10.989694474518046,,,0.0,SUCCESS,-0.020226568051672524,-0.020226568051672524,-0.020226568051672524,0.0011049674558846062,0.0,0.0,,0.0
A_ample_none_i0,13.0,A,ample,none,0,M,313.47086332471275,0.0,18.0252384867387,0.018506701017098948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398200794327366,32.4,-0.0017992056726328087,310.50714045554815,321.49652660781817,10.989386152270015,316.00183353168313,,1.0,SUCCESS,0.017599459699374598,0.017599459699374598,0.017599459699374598,-0.018144826354486998,0.0,0.0,,0.0
A_ample_none_i0,13.0,A,ample,none,0,R,297.40715928384935,0.0,17.999946204853657,-0.0007704188841979943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398200794327366,32.4,-0.0017992056726328087,310.50714045554815,321.49652660781817,10.989386152270015,316.00183353168313,,0.0,SUCCESS,-0.0007312821188959617,-0.0007312821188959617,-0.0007312821188959617,0.0007827353060406504,0.0,0.0,,0.0
A_ample_none_i0,13.0,A,ample,none,0,F,334.6053600781767,0.0,18.00000657323072,-5.835243981167082e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398200794327366,32.4,-0.0017992056726328087,310.50714045554815,321.49652660781817,10.989386152270015,,,0.0,SUCCESS,-5.587246112526145e-06,-5.587246112526145e-06,-5.587246112526145e-06,4.959957372818749e-06,0.0,0.0,,0.0
A_ample_none_i0,13.0,A,ample,none,0,B,275.31131514647006,0.0,18.25992928545178,-0.020226568051672524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.398200794327366,32.4,-0.0017992056726328087,310.50714045554815,321.49652660781817,10.989386152270015,,,0.0,SUCCESS,-0.02017029345448141,-0.02017029345448141,-0.02017029345448141,0.0011254919438222905,0.0,0.0,,0.0
A_ample_none_i0,13.05,A,ample,none,0,M,314.37214724837435,0.0,18.02611845972367,0.017599459699374598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820471986481,32.4,-0.0017952801351910352,311.4071240542511,322.3962189389509,10.989094884699796,316.901671496601,,1.0,SUCCESS,0.016709986222464557,0.016709986222464557,0.016709986222464557,-0.01778946953820082,0.0,0.0,,0.0
A_ample_none_i0,13.05,A,ample,none,0,R,298.30715567998936,0.0,17.999909640747713,-0.0007312821188959617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820471986481,32.4,-0.0017952801351910352,311.4071240542511,322.3962189389509,10.989094884699796,316.901671496601,,0.0,SUCCESS,-0.0006932701387802353,-0.0006932701387802353,-0.0006932701387802353,0.0007602396023145288,0.0,0.0,,0.0
A_ample_none_i0,13.05,A,ample,none,0,F,335.50536039985417,0.0,18.000006293868417,-5.587246112526145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820471986481,32.4,-0.0017952801351910352,311.4071240542511,322.3962189389509,10.989094884699796,,,0.0,SUCCESS,-5.349788154163093e-06,-5.349788154163093e-06,-5.349788154163093e-06,4.749159167261038e-06,0.0,0.0,,0.0
A_ample_none_i0,13.05,A,ample,none,0,B,276.2242863978758,0.0,18.258920770779056,-0.02017029345448141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39820471986481,32.4,-0.0017952801351910352,311.4071240542511,322.3962189389509,10.989094884699796,,,0.0,SUCCESS,-0.020113050068997863,-0.020113050068997863,-0.020113050068997863,0.001144867709670927,0.0,0.0,,0.0
A_ample_none_i0,13.1,A,ample,none,0,M,315.2734740588433,0.0,18.026953959034792,0.016709986222464557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39821041242131,32.4,-0.0017895875786919646,312.3071065374734,323.29592682219817,10.988820284724795,317.8015166798358,,1.0,SUCCESS,0.01583827982724839,0.01583827982724839,0.01583827982724839,-0.017434127904323304,0.0,0.0,,0.0
A_ample_none_i0,13.1,A,ample,none,0,R,299.2071502954391,0.0,17.999874977240776,-0.0006932701387802353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39821041242131,32.4,-0.0017895875786919646,312.3071065374734,323.29592682219817,10.988820284724795,317.8015166798358,,0.0,SUCCESS,-0.0006563693963909145,-0.0006563693963909145,-0.0006563693963909145,0.0007380148477864157,0.0,0.0,,0.0
A_ample_none_i0,13.1,A,ample,none,0,F,336.4053607078604,0.0,18.00000602637901,-5.349788154163093e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39821041242131,32.4,-0.0017895875786919646,312.3071065374734,323.29592682219817,10.988820284724795,,,0.0,SUCCESS,-5.122422157022299e-06,-5.122422157022299e-06,-5.122422157022299e-06,4.547319942815875e-06,0.0,0.0,,0.0
A_ample_none_i0,13.1,A,ample,none,0,B,277.1372072951022,0.0,18.257915118275605,-0.020113050068997863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39821041242131,32.4,-0.0017895875786919646,312.3071065374734,323.29592682219817,10.988820284724795,,,0.0,SUCCESS,-0.020054893490544252,-0.020054893490544252,-0.020054893490544252,0.0011631315690722316,0.0,0.0,,0.0
A_ample_none_i0,13.15,A,ample,none,0,M,316.17484155464484,0.0,18.027745873026156,0.01583827982724839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39821777893697,32.4,-0.0017822210630313862,313.20708797940915,324.19564994721713,10.988561967807982,318.70136896331314,,1.0,SUCCESS,0.014984328351381748,0.014984328351381748,0.014984328351381748,-0.017079029517332867,0.0,0.0,,0.0
