run_id,t_s,method,ablation,scenario,disturbance,init_variant,vehicle,s_m,y_m,v_mps,a_mps2,coord_eta_M,coord_eta_R,coord_eta_dot_M,coord_eta_dot_R,coord_gradient_M,coord_gradient_R,coord_partner_M,coord_partner_R,K_to_partner_s-1,W_to_partner,g_FR_m,target_gap_physical_m,target_gap_process_m,gap_error_m,lower_m,upper_m,interval_width_m,s_ref_m,s_ref_dot_mps,s_ref_ddot_mps2,reference_kind,plan_id,plan_start_t_s,plan_reason,plan_compute_time_s,predicted_start_t_s,predicted_completion_t_s,predicted_completion_s_m,predicted_min_h_m,predicted_net_clearance_m,predicted_candidate_count,merge_progress,task_phase,a_nom_mps2,a_safety_target_mps2,a_actual_mps2,jerk_mps3,nominal_actual_difference_mps2,safety_correction_mps2,safety_correction_applied,action_saturation_applied,action_correction_reason,one_step_feasible,next_h_min_m,F_disturbance_mps2
P_collaborative_none_i0,3.3,P,,collaborative,none,0,R,123.97390624999996,0.0,16.24375000000001,-0.25000000000000006,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.62609375000042,21.400000000000002,21.400000000000002,3.426093750000419,136.45921874999996,140.97287500000039,4.513656250000423,139.6403124999999,15.992499999999943,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,-0.25000000000000006,-0.25000000000000006,-0.25000000000000006,0.0,0.0,0.0,0,0,,1,2.262312500000492,0.0
P_collaborative_none_i0,3.3,P,,collaborative,none,0,F,153.40000000000038,0.0,18.0,0.0,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.62609375000042,21.400000000000002,21.400000000000002,3.426093750000419,136.45921874999996,140.97287500000039,4.513656250000423,139.6403124999999,15.992499999999943,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,2.262312500000492,0.0
P_collaborative_none_i0,3.3,P,,collaborative,none,0,B,101.14212345708421,0.0,17.504710392774548,-0.3216083868278801,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.62609375000042,21.400000000000002,21.400000000000002,3.426093750000419,136.45921874999996,140.97287500000039,4.513656250000423,139.6403124999999,15.992499999999943,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,-0.32126735209858737,-0.32126735209858737,-0.32126735209858737,0.006820694585855103,0.0,0.0,0,0,,1,2.262312500000492,0.0
P_collaborative_none_i0,3.35,P,,collaborative,none,0,M,139.6403124999999,1.379999999999999,15.992499999999943,-1.6999999999999997,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.714218750000423,21.400000000000002,21.400000000000002,3.514218750000424,137.26671874999997,141.9026250000004,4.635906250000431,140.4378124999999,15.907499999999942,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.6166666666666669,EXECUTE,-1.6999999999999997,-1.6999999999999997,-1.6999999999999997,0.0,0.0,0.0,0,0,,1,2.3642187499999308,0.0
P_collaborative_none_i0,3.35,P,,collaborative,none,0,R,124.78578124999996,0.0,16.23125000000001,-0.25000000000000006,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.714218750000423,21.400000000000002,21.400000000000002,3.514218750000424,137.26671874999997,141.9026250000004,4.635906250000431,140.4378124999999,15.907499999999942,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,-0.25000000000000006,-0.25000000000000006,-0.25000000000000006,0.0,0.0,0.0,0,0,,1,2.3642187499999308,0.0
P_collaborative_none_i0,3.35,P,,collaborative,none,0,F,154.30000000000038,0.0,18.0,0.0,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.714218750000423,21.400000000000002,21.400000000000002,3.514218750000424,137.26671874999997,141.9026250000004,4.635906250000431,140.4378124999999,15.907499999999942,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,2.3642187499999308,0.0
P_collaborative_none_i0,3.35,P,,collaborative,none,0,B,102.01695739253282,0.0,17.48864702516962,-0.32126735209858737,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.714218750000423,21.400000000000002,21.400000000000002,3.514218750000424,137.26671874999997,141.9026250000004,4.635906250000431,140.4378124999999,15.907499999999942,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,-0.3209566475887067,-0.3209566475887067,-0.3209566475887067,0.006214090197613764,0.0,0.0,0,0,,1,2.3642187499999308,0.0
P_collaborative_none_i0,3.4,P,,collaborative,none,0,M,140.4378124999999,1.319999999999999,15.907499999999942,-1.6999999999999997,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.802968750000428,21.400000000000002,21.400000000000002,3.6029687500004286,138.07359375,142.83237500000038,4.758781250000396,141.2310624999999,15.822499999999941,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.6333333333333336,EXECUTE,-1.6999999999999997,-1.6999999999999997,-1.6999999999999997,0.0,0.0,0.0,0,0,,1,2.35121874999993,0.0
P_collaborative_none_i0,3.4,P,,collaborative,none,0,R,125.59703124999996,0.0,16.21875000000001,-0.25000000000000006,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.802968750000428,21.400000000000002,21.400000000000002,3.6029687500004286,138.07359375,142.83237500000038,4.758781250000396,141.2310624999999,15.822499999999941,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,-0.25000000000000006,-0.25000000000000006,-0.25000000000000006,0.0,0.0,0.0,0,0,,1,2.35121874999993,0.0
P_collaborative_none_i0,3.4,P,,collaborative,none,0,F,155.2000000000004,0.0,18.0,0.0,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.802968750000428,21.400000000000002,21.400000000000002,3.6029687500004286,138.07359375,142.83237500000038,4.758781250000396,141.2310624999999,15.822499999999941,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,2.35121874999993,0.0
P_collaborative_none_i0,3.4,P,,collaborative,none,0,B,102.8909885479818,0.0,17.472599192790184,-0.3209566475887067,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.802968750000428,21.400000000000002,21.400000000000002,3.6029687500004286,138.07359375,142.83237500000038,4.758781250000396,141.2310624999999,15.822499999999941,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,-0.32067512400722287,-0.32067512400722287,-0.32067512400722287,0.005630471629676226,0.0,0.0,0,0,,1,2.35121874999993,0.0
P_collaborative_none_i0,3.45,P,,collaborative,none,0,M,141.2310624999999,1.259999999999999,15.822499999999941,-1.6999999999999997,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.892343750000432,21.400000000000002,21.400000000000002,3.6923437500004326,138.87984374999996,143.7621250000004,4.882281250000432,142.02006249999988,15.73749999999994,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.6500000000000004,EXECUTE,-1.6999999999999997,-1.6999999999999997,-1.6999999999999997,0.0,0.0,0.0,0,0,,1,2.3345937499999145,0.0
P_collaborative_none_i0,3.45,P,,collaborative,none,0,R,126.40765624999996,0.0,16.20625000000001,-0.25000000000000006,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.892343750000432,21.400000000000002,21.400000000000002,3.6923437500004326,138.87984374999996,143.7621250000004,4.882281250000432,142.02006249999988,15.73749999999994,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,-0.25000000000000006,-0.25000000000000006,-0.25000000000000006,0.0,0.0,0.0,0,0,,1,2.3345937499999145,0.0
P_collaborative_none_i0,3.45,P,,collaborative,none,0,F,156.1000000000004,0.0,18.0,0.0,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.892343750000432,21.400000000000002,21.400000000000002,3.6923437500004326,138.87984374999996,143.7621250000004,4.882281250000432,142.02006249999988,15.73749999999994,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,2.3345937499999145,0.0
P_collaborative_none_i0,3.45,P,,collaborative,none,0,B,103.76421766371631,0.0,17.456565436589823,-0.32067512400722287,0.5666666666666665,0.08333333333333336,-0.050000000000000044,0.0,8.801573624032923,-19.227680769718777,0.0,0.0,0.16,0.6106105836106009,24.892343750000432,21.400000000000002,21.400000000000002,3.6923437500004326,138.87984374999996,143.7621250000004,4.882281250000432,142.02006249999988,15.73749999999994,-1.6999999999999997,predictive_common_P,-1,1.5,,0.03167070000199601,1.5,4.5,156.90756249999984,0.390843749999811,7.80709374999982,7,0.0,EXECUTE,-0.32042166391018256,-0.32042166391018256,-0.32042166391018256,0.005069201940806067,0.0,0.0,0,0,,1,2.3345937499999145,0.0
P_collaborative_none_i0,3.5,P,,collaborative,none,0,M,142.02006249999988,1.1999999999999984,15.73749999999994,-1.6999999999999997,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,24.982343750000435,21.400000000000002,21.400000000000002,3.782343750000436,139.68546874999996,144.6918750000004,5.0064062500004525,142.80481249999988,15.65249999999994,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.6666666666666671,EXECUTE,-1.6999999999999997,-1.6999999999999997,-1.6999999999999997,0.0,0.0,0.0,0,0,,1,2.3119999999999115,0.0
P_collaborative_none_i0,3.5,P,,collaborative,none,0,R,127.21765624999996,0.0,16.193750000000012,-0.25000000000000006,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,24.982343750000435,21.400000000000002,21.400000000000002,3.782343750000436,139.68546874999996,144.6918750000004,5.0064062500004525,142.80481249999988,15.65249999999994,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.12500000000000006,-0.12500000000000006,-0.12500000000000006,2.5,0.0,0.0,0,1,,1,2.3119999999999115,0.0
P_collaborative_none_i0,3.5,P,,collaborative,none,0,F,157.0000000000004,0.0,18.0,0.0,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,24.982343750000435,21.400000000000002,21.400000000000002,3.782343750000436,139.68546874999996,144.6918750000004,5.0064062500004525,142.80481249999988,15.65249999999994,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,2.3119999999999115,0.0
P_collaborative_none_i0,3.5,P,,collaborative,none,0,B,104.63664540846591,0.0,17.440544353394316,-0.32042166391018256,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,24.982343750000435,21.400000000000002,21.400000000000002,3.782343750000436,139.68546874999996,144.6918750000004,5.0064062500004525,142.80481249999988,15.65249999999994,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.3201951807735363,-0.3201951807735363,-0.3201951807735363,0.004529662732924988,0.0,0.0,0,0,,1,2.3119999999999115,0.0
P_collaborative_none_i0,3.55,P,,collaborative,none,0,M,142.80481249999988,1.1399999999999983,15.65249999999994,-1.6999999999999997,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.072812500000435,21.400000000000002,21.400000000000002,3.8728125000004354,140.49281249999999,145.62162500000042,5.128812500000436,143.58531249999987,15.567499999999939,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.6833333333333338,EXECUTE,-1.6999999999999997,-1.6999999999999997,-1.6999999999999997,0.0,0.0,0.0,0,0,,1,2.2849999999999087,0.0
P_collaborative_none_i0,3.55,P,,collaborative,none,0,R,128.02718749999997,0.0,16.18750000000001,-0.12500000000000006,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.072812500000435,21.400000000000002,21.400000000000002,3.8728125000004354,140.49281249999999,145.62162500000042,5.128812500000436,143.58531249999987,15.567499999999939,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.10000000000000006,-0.10000000000000006,-0.10000000000000006,0.4999999999999999,0.0,0.0,0,0,,1,2.2849999999999087,0.0
P_collaborative_none_i0,3.55,P,,collaborative,none,0,F,157.9000000000004,0.0,18.0,0.0,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.072812500000435,21.400000000000002,21.400000000000002,3.8728125000004354,140.49281249999999,145.62162500000042,5.128812500000436,143.58531249999987,15.567499999999939,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,2.2849999999999087,0.0
P_collaborative_none_i0,3.55,P,,collaborative,none,0,B,105.50827238215966,0.0,17.424534594355638,-0.3201951807735363,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.072812500000435,21.400000000000002,21.400000000000002,3.8728125000004354,140.49281249999999,145.62162500000042,5.128812500000436,143.58531249999987,15.567499999999939,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.31611629655446155,-0.31611629655446155,-0.31611629655446155,0.08157768438149526,0.0,0.0,0,0,,1,2.2849999999999087,0.0
P_collaborative_none_i0,3.6,P,,collaborative,none,0,M,143.58531249999987,1.0799999999999983,15.567499999999939,-1.6999999999999997,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.16356250000045,21.400000000000002,21.400000000000002,3.9635625000004495,141.30031249999996,146.5513750000004,5.251062500000444,144.36156249999988,15.482499999999938,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.7000000000000005,EXECUTE,-1.6999999999999997,-1.6999999999999997,-1.6999999999999997,0.0,0.0,0.0,0,0,,1,2.253999999999915,0.0
P_collaborative_none_i0,3.6,P,,collaborative,none,0,R,128.83643749999996,0.0,16.18250000000001,-0.10000000000000006,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.16356250000045,21.400000000000002,21.400000000000002,3.9635625000004495,141.30031249999996,146.5513750000004,5.251062500000444,144.36156249999988,15.482499999999938,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.10000000000000006,-0.10000000000000006,-0.10000000000000006,0.0,0.0,0.0,0,0,,1,2.253999999999915,0.0
P_collaborative_none_i0,3.6,P,,collaborative,none,0,F,158.8000000000004,0.0,18.0,0.0,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.16356250000045,21.400000000000002,21.400000000000002,3.9635625000004495,141.30031249999996,146.5513750000004,5.251062500000444,144.36156249999988,15.482499999999938,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,2.253999999999915,0.0
P_collaborative_none_i0,3.6,P,,collaborative,none,0,B,106.37910396650675,0.0,17.408728779527916,-0.31611629655446155,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.16356250000045,21.400000000000002,21.400000000000002,3.9635625000004495,141.30031249999996,146.5513750000004,5.251062500000444,144.36156249999988,15.482499999999938,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.3114029789918566,-0.3114029789918566,-0.3114029789918566,0.09426635125209915,0.0,0.0,0,0,,1,2.253999999999915,0.0
P_collaborative_none_i0,3.65,P,,collaborative,none,0,M,144.36156249999988,1.0199999999999978,15.482499999999938,-1.6999999999999997,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.254562500000457,21.400000000000002,21.400000000000002,4.054562500000458,142.10756249999997,147.48112500000042,5.373562500000446,145.13356249999987,15.397499999999937,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.7166666666666672,EXECUTE,-1.6999999999999997,-1.6999999999999997,-1.6999999999999997,0.0,0.0,0.0,0,0,,1,2.2189999999999026,0.0
P_collaborative_none_i0,3.65,P,,collaborative,none,0,R,129.64543749999996,0.0,16.177500000000013,-0.10000000000000006,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.254562500000457,21.400000000000002,21.400000000000002,4.054562500000458,142.10756249999997,147.48112500000042,5.373562500000446,145.13356249999987,15.397499999999937,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.10000000000000006,-0.10000000000000006,-0.10000000000000006,0.0,0.0,0.0,0,0,,1,2.2189999999999026,0.0
P_collaborative_none_i0,3.65,P,,collaborative,none,0,F,159.70000000000041,0.0,18.0,0.0,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.254562500000457,21.400000000000002,21.400000000000002,4.054562500000458,142.10756249999997,147.48112500000042,5.373562500000446,145.13356249999987,15.397499999999937,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,2.2189999999999026,0.0
P_collaborative_none_i0,3.65,P,,collaborative,none,0,B,107.2491511517594,0.0,17.393158630578323,-0.3114029789918566,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.254562500000457,21.400000000000002,21.400000000000002,4.054562500000458,142.10756249999997,147.48112500000042,5.373562500000446,145.13356249999987,15.397499999999937,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.3068514532288586,-0.3068514532288586,-0.3068514532288586,0.09103051525995998,0.0,0.0,0,0,,1,2.2189999999999026,0.0
P_collaborative_none_i0,3.7,P,,collaborative,none,0,M,145.13356249999987,0.9599999999999977,15.397499999999937,-1.6999999999999997,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.34581250000046,21.400000000000002,21.400000000000002,4.14581250000046,142.9145625,148.41087500000043,5.4963125000004425,145.90131249999988,15.312499999999936,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.733333333333334,EXECUTE,-1.6999999999999997,-1.6999999999999997,-1.6999999999999997,0.0,0.0,0.0,0,0,,1,2.1799999999998994,0.0
P_collaborative_none_i0,3.7,P,,collaborative,none,0,R,130.45418749999996,0.0,16.172500000000014,-0.10000000000000006,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.34581250000046,21.400000000000002,21.400000000000002,4.14581250000046,142.9145625,148.41087500000043,5.4963125000004425,145.90131249999988,15.312499999999936,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.10000000000000006,-0.10000000000000006,-0.10000000000000006,0.0,0.0,0.0,0,0,,1,2.1799999999998994,0.0
P_collaborative_none_i0,3.7,P,,collaborative,none,0,F,160.60000000000042,0.0,18.0,0.0,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.34581250000046,21.400000000000002,21.400000000000002,4.14581250000046,142.9145625,148.41087500000043,5.4963125000004425,145.90131249999988,15.312499999999936,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,2.1799999999998994,0.0
P_collaborative_none_i0,3.7,P,,collaborative,none,0,B,108.11842551897179,0.0,17.37781605791688,-0.3068514532288586,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.34581250000046,21.400000000000002,21.400000000000002,4.14581250000046,142.9145625,148.41087500000043,5.4963125000004425,145.90131249999988,15.312499999999936,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.30245574635020744,-0.30245574635020744,-0.30245574635020744,0.08791413757302302,0.0,0.0,0,0,,1,2.1799999999998994,0.0
P_collaborative_none_i0,3.75,P,,collaborative,none,0,M,145.90131249999988,0.8999999999999977,15.312499999999936,-1.6999999999999997,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.437312500000456,21.400000000000002,21.400000000000002,4.237312500000456,143.72131249999998,149.34062500000044,5.619312500000461,146.66481249999987,15.227499999999935,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.7500000000000007,EXECUTE,-1.6999999999999997,-1.6999999999999997,-1.6999999999999997,0.0,0.0,0.0,0,0,,1,2.1369999999999063,0.0
P_collaborative_none_i0,3.75,P,,collaborative,none,0,R,131.26268749999997,0.0,16.167500000000015,-0.10000000000000006,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.437312500000456,21.400000000000002,21.400000000000002,4.237312500000456,143.72131249999998,149.34062500000044,5.619312500000461,146.66481249999987,15.227499999999935,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.10000000000000006,-0.10000000000000006,-0.10000000000000006,0.0,0.0,0.0,0,0,,1,2.1369999999999063,0.0
P_collaborative_none_i0,3.75,P,,collaborative,none,0,F,161.50000000000043,0.0,18.0,0.0,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.437312500000456,21.400000000000002,21.400000000000002,4.237312500000456,143.72131249999998,149.34062500000044,5.619312500000461,146.66481249999987,15.227499999999935,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,2.1369999999999063,0.0
P_collaborative_none_i0,3.75,P,,collaborative,none,0,B,108.9869382521847,0.0,17.362693270599372,-0.30245574635020744,0.5666666666666665,0.033333333333333354,0.0,-0.05,0.18761749999999117,0.21141640222445135,0.0,0.0,0.16,0.5636853352654185,25.437312500000456,21.400000000000002,21.400000000000002,4.237312500000456,143.72131249999998,149.34062500000044,5.619312500000461,146.66481249999987,15.227499999999935,-1.6999999999999997,predictive_common_P,-1,1.5,,0.023819299996830523,1.5,4.499999999999999,156.90756249999984,0.14562499999977074,7.64018749999978,7,0.0,EXECUTE,-0.2982101281720933,-0.2982101281720933,-0.2982101281720933,0.08491236356228282,0.0,0.0,0,0,,1,2.1369999999999063,0.0
