run_id,method,ablation,scenario,disturbance,init_variant,outcome,success,task_phase,failure_type,merge_start_time_s,completion_time_s,physical_target_gap_m,physical_gap_floor_m,min_net_gap_m,hard_violation_count,road_violation_count,safety_recheck_violation_count,safety_correction_count,action_saturation_count,safety_correction_abs_mean_mps2,max_abs_jerk_mps3,mean_abs_jerk_mps3,compute_time_s,pair_gain_total_error_max_s-1,space_feedback_abs_mean_s-1,partner_feedback_abs_mean_s-1,effective_q_delta_abs_mean_s-1,q_saturation_fraction,space_feedback_prepare_mean_s-1,space_feedback_execute_mean_s-1,space_feedback_failure_handling_mean_s-1,mean_spatial_reference_offset_m,K_MR_mean_s-1,K_RM_mean_s-1,total_speed_deficit_distance_m,total_speed_deficit_integral_m_s,total_effort_integral_m2_s3
D_ample_prepare_i2,D,,ample,prepare,2,completed,1,SUCCESS_RELEASE,,1.7000000000000002,4.7,27.2,21.400000000000002,4.051788030542025,0,0,75,77,205,4.92205997554046,2.5000000000000044,0.6433631048026713,0.1597916999598965,0.0,0.15166990565697772,0.00048337637696896417,0.06276130900513005,0.14375,0.007686939525635448,0.012885033143580067,0.0,0.3310893405400509,0.04218655676792612,0.05737730616042279,92.7650557644787,92.7650557644787,119.40050527309417
D_collaborative_none_i0,D,,collaborative,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.42392869823335,0,0,0,0,21,0.0,2.500000000000001,0.0782061634322407,0.30995560000883415,0.0,0.005645870803603225,0.0005357400485978478,0.0631607496944533,0.15,0.007732321646685083,0.0,0.005517020511707925,0.16594603313335526,0.044289538121894775,0.05739270486875943,0.8505727113213827,0.8505727113213827,3.5583675986622345
D_collaborative_none_i1,D,,collaborative,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.42987964303121,0,0,0,0,29,0.0,2.5,0.09251224638316008,0.3072439000243321,0.0,0.011082113778199097,0.0005356088930683613,0.06307848035475576,0.146875,0.010084249450078056,0.0,0.012274925480348626,0.2984114992095821,0.044192447775804486,0.05748979521484973,0.33008807680423885,0.33008807680423885,4.3397665134529895
D_collaborative_none_i2,D,,collaborative,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.387432798317388,0,0,0,0,28,0.0,2.5,0.11690237398753796,0.3359356999862939,0.0,0.014404960826071376,0.0012163227812947025,0.06312070491070143,0.153125,0.031077457616005506,0.0,0.008898194464594666,0.20031551891148158,0.04582228691586867,0.056919146105938186,4.67056409610973,4.67056409610973,4.549445033731484
D_collaborative_prepare_i0,D,,collaborative,prepare,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.26348655938558,0,0,0,0,52,0.0,2.500000000000001,0.19799168029257377,0.28437500004656613,0.0,0.007159498428134847,0.0005833091800246116,0.06337763806247183,0.153125,0.011370399073403578,0.0,0.006164886656909774,0.16594378572770677,0.04493425260574847,0.057807180416058396,4.613338680603274,4.613338680603274,6.445949488902193
D_collaborative_prepare_i1,D,,collaborative,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.273657428000956,0,0,0,0,58,0.0,2.5,0.2066158116851878,0.341579899948556,0.0,0.012118977762746758,0.0005854713426344805,0.06274403382250662,0.153125,0.013698390579551299,0.0,0.012265682148315174,0.2983940106303308,0.04561238428268215,0.058188238770277366,3.217156062205749,3.217156062205749,6.478705415512187
D_collaborative_prepare_i2,D,,collaborative,prepare,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.27072184750683,0,0,0,0,58,0.0,2.5,0.23701469087243504,0.33584090002113953,0.0,0.015067936727509525,0.0013160077537227143,0.06311101831244965,0.15625,0.034794385471461735,0.0,0.008256812872932737,0.20031270730322498,0.046481981005537895,0.05731864204742162,9.152086242421685,9.152086242421685,7.9833307625857
D_short_window_none_i0,D,,short_window,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.984843523903688,0,0,0,0,31,0.0,2.5,0.16374367063051293,0.2901517999707721,0.0,0.02582026804030354,0.004611152410371358,0.06304839474867897,0.153125,0.07965208379285861,0.0,0.00838234501684599,0.09887384792596146,0.050678566962564425,0.05418124612154772,17.27563267596706,17.27563267596706,8.557923411863092
D_short_window_none_i1,D,,short_window,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.849065791276868,0,0,0,0,36,0.0,2.5,0.1763318209903762,0.2966796000255272,0.0,0.03007419906251118,0.004786828304135275,0.06318298702181327,0.153125,0.08197975014657478,0.0,0.013443426103042664,0.23117351253892124,0.052336412538664764,0.05358259057660005,15.128952958240216,15.128952958240216,7.381618031322316
D_short_window_none_i2,D,,short_window,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,10.204875000000012,0,0,0,0,26,0.0,2.500000000000002,0.1744216298388837,0.32045439997455105,0.0,0.033315235020294695,0.006228434452233789,0.06289455767679336,0.15625,0.0989727577318298,0.0,0.012530447536482433,0.1339910537229947,0.05337083047664371,0.05254817263862109,22.901657735789858,22.901657735789858,9.29531977463721
D_short_window_prepare_i0,D,,short_window,prepare,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.984843523903688,0,0,0,0,60,0.0,2.5,0.2719071282454955,0.2990964000346139,0.0,0.02604164822688394,0.004915724346255837,0.0631957254249774,0.159375,0.08245262955289552,0.0,0.007208418440923665,0.09888175951125819,0.05182149933946889,0.05515669380694857,22.915157887734974,22.915157887734974,13.397882608547778
D_short_window_prepare_i1,D,,short_window,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.849065791276868,0,0,0,0,65,0.0,2.5,0.2875760198940687,0.332991800038144,0.0,0.0300036346269038,0.005112362165530027,0.0630077086057103,0.15625,0.08528970294757107,0.0,0.011976525003991543,0.2312031012927586,0.05314208276000344,0.05383611038641401,20.214348301276445,20.214348301276445,11.52818303761764
D_short_window_prepare_i2,D,,short_window,prepare,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,10.204875000000012,0,0,0,0,56,0.0,2.5,0.28574329743232496,0.3097371999756433,0.0,0.03338742063972579,0.006610325082645985,0.06276831848074026,0.159375,0.10219069838762034,0.0,0.011315151114197784,0.13400064949973461,0.05398337739175001,0.05299481575466744,28.421904573814793,28.421904573814793,14.140464436642047
E_ample_none_i0,E,,ample,none,0,completed,1,SUCCESS_RELEASE,,1.2500000000000002,4.25,30.2,21.400000000000002,8.570792255875826,0,0,0,0,47,0.0,2.500000000000001,0.14829078477215146,0.11258080002153292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3420849055515459,0.0,0.0,0.07370716413856936,0.07370716413856936,2.931243688689964
E_ample_none_i1,E,,ample,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,16.96658360254504,0,0,0,0,67,0.0,2.5,0.19901723996627624,0.3213668999960646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7156748489089596,0.0,0.0,0.11918877726522706,0.11918877726522706,1.9871748209204307
E_ample_none_i2,E,,ample,none,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,1.9500000000000002,,27.2,21.400000000000002,8.02613673511301,0,0,18,56,174,3.0649130263729325,2.500000000000002,0.4432909350593695,0.1445798000204377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41718736142891444,0.0,0.0,7.553973206688403,7.553973206688403,14.607113415849124
E_ample_prepare_i0,E,,ample,prepare,0,completed,1,SUCCESS_RELEASE,,1.2500000000000002,4.25,30.2,21.400000000000002,8.300286303979828,0,0,0,6,86,2.1205744802511557,2.500000000000002,0.2680839527168517,0.10727700003189966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3792726917246939,0.0,0.0,2.3821295116788392,2.3821295116788392,4.965309617656443
E_ample_prepare_i1,E,,ample,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,16.76891202963385,0,0,0,0,102,0.0,2.500000000000002,0.30586968832026945,0.29164170002331957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690484665000094,0.0,0.0,2.5202103505250713,2.5202103505250713,3.946045282152464
E_ample_prepare_i2,E,,ample,prepare,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,1.9500000000000002,,27.2,21.400000000000002,8.054755289985035,0,0,17,70,193,1.560511599591973,2.500000000000002,0.5694073580212317,0.14365149999503046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46325138280238526,0.0,0.0,8.773309398582104,8.773309398582104,15.134752173129227
E_collaborative_none_i0,E,,collaborative,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.423752629612533,0,0,0,0,17,0.0,2.5,0.06289612006355957,0.2673592999926768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4902866415946138,0.0,0.0,0.20542934249605999,0.20542934249605999,2.0872244629420074
E_collaborative_none_i1,E,,collaborative,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.429351085546056,0,0,0,0,56,0.0,2.5000000000000004,0.16628562638739944,0.304385099967476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40610657013081386,0.0,0.0,0.29836670295073386,0.29836670295073386,1.3987221222627075
E_collaborative_none_i2,E,,collaborative,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.405288001526298,0,0,0,0,19,0.0,2.5,0.08471241427316133,0.31854299997212365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5139225995508849,0.0,0.0,3.9064579497071126,3.9064579497071126,2.777556026514076
E_collaborative_prepare_i0,E,,collaborative,prepare,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.261843495884147,0,0,0,0,45,0.0,2.5,0.16502885790817554,0.2945326999761164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5369032237925724,0.0,0.0,2.9856505070750137,2.9856505070750137,4.1598062614316405
E_collaborative_prepare_i1,E,,collaborative,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.271892055441537,0,0,0,0,71,0.0,2.5000000000000004,0.2308349755219159,0.2842479000100866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3993608253077002,0.0,0.0,3.0717621448878054,3.0717621448878054,2.9122755516997993
E_collaborative_prepare_i2,E,,collaborative,prepare,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,16.272100545881425,0,0,0,0,49,0.0,2.5,0.18048792998149848,0.2902577000204474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562296423917678,0.0,0.0,7.326707481027849,7.326707481027849,4.869725759844378
E_short_window_none_i0,E,,short_window,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,13.001562500000073,0,0,0,0,72,0.0,2.5,0.24869989412552615,0.30838819994824007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7805803659634033,0.0,0.0,14.886346885123594,14.886346885123594,12.062646585421682
E_short_window_none_i1,E,,short_window,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.868593750000098,0,0,0,0,114,0.0,2.500000000000002,0.35741321668394754,0.3033208000124432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318357777004049,0.0,0.0,17.910058454298245,17.910058454298245,13.298905251977047
E_short_window_none_i2,E,,short_window,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,10.205156250000012,0,0,0,0,82,0.0,2.5,0.3069505388190093,0.31888650002656505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6737619454962399,0.0,0.0,23.047871165630518,23.047871165630518,16.712638794860972
E_short_window_prepare_i0,E,,short_window,prepare,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,13.001562500000073,0,0,0,0,99,0.0,2.500000000000002,0.3576476983460161,0.33280709997052327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8473058788568348,0.0,0.0,20.37256791016677,20.37256791016677,16.632792606054977
E_short_window_prepare_i1,E,,short_window,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.868593750000098,0,0,0,0,130,0.0,2.500000000000001,0.42877833027976564,0.3352201000088826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40734471573308345,0.0,0.0,22.090174507173547,22.090174507173547,16.326764149298217
E_short_window_prepare_i2,E,,short_window,prepare,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,10.205156250000012,0,0,0,0,103,0.0,2.500000000000001,0.3951191530457089,0.29192230000626296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7669520469066649,0.0,0.0,28.241152508846717,28.241152508846717,20.321370569628048
