run_id,method,ablation,scenario,disturbance,init_variant,vehicle,speed_deficit_distance_m,speed_deficit_integral_m_s,accel_squared_integral,abs_jerk_integral,abs_nominal_actual_difference_integral,safety_correction_count,safety_correction_abs_integral,action_saturation_count,safety_recheck_violation_count,distance_m,min_net_gap_m,min_FR_gap_m,min_RB_gap_m,min_MF_gap_m,min_MR_gap_m,prepare_speed_deficit_distance_m,execute_speed_deficit_distance_m,success_release_speed_deficit_distance_m,failure_handling_speed_deficit_distance_m,prepare_distance_m,execute_distance_m,success_release_distance_m,failure_handling_distance_m
B_short_window_none_i2,B,,short_window,none,2,M,5.0318003778498825,5.0318003778498825,6.439301939315223,6.014672798475035,0.76812846140798,0.0,0.0,24.0,0.0,288.0192204736438,nan,nan,nan,nan,nan,2.3506193900851864,0.0,0.0,2.681180987764692,93.55558681061828,0.0,0.0,194.46363366302555
B_short_window_none_i2,B,,short_window,none,2,R,11.462607302591017,11.462607302591017,4.51798500570509,4.24672822277677,1.7347234759768072e-19,0.0,0.0,0.0,0.0,276.80699083785436,10.204875000000012,10.204875000000012,14.484497821032289,nan,nan,8.89210521387794,0.0,0.0,2.5705020887130816,81.96448855069997,0.0,0.0,194.8425022871544
B_short_window_none_i2,B,,short_window,none,2,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.999999999998,10.204875000000012,10.204875000000012,nan,nan,nan,0.0,0.0,0.0,0.0,90.90000000000057,0.0,0.0,197.09999999999744
B_short_window_none_i2,B,,short_window,none,2,B,7.441836192508439,7.441836192508439,1.3926907235180264,2.958532885692735,0.014317983593016493,0.0,0.0,2.0,0.0,281.1792863065628,14.484497821032289,nan,14.484497821032289,nan,nan,3.760562490723644,0.0,0.0,3.6812737017847894,87.10839496583642,0.0,0.0,194.07089134072638
B_short_window_prepare_i0,B,,short_window,prepare,0,M,5.891402250462456,5.891402250462456,7.31303905290665,6.460560689389556,0.7020425897028003,0.0,0.0,22.0,0.0,286.7138377287797,nan,nan,nan,nan,nan,3.0920987594504186,0.0,0.0,2.799303491012045,92.36464330149903,0.0,0.0,194.34919442728068
B_short_window_prepare_i0,B,,short_window,prepare,0,R,10.011392846453989,10.011392846453989,5.8355125730807025,4.72809667322813,0.07741805426129035,0.0,0.0,16.0,0.0,278.5104549393181,12.987126137708454,12.987126137708454,14.358557115843478,nan,nan,7.998276571715064,0.0,0.0,2.013116274738926,83.07434291040644,0.0,0.0,195.43611202891165
B_short_window_prepare_i0,B,,short_window,prepare,0,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,0.0,286.70278894179614,12.987126137708454,12.987126137708454,nan,nan,nan,1.2447989694618093,0.0,0.0,0.05241200628727293,89.65408719295016,0.0,0.0,197.04870174884599
B_short_window_prepare_i0,B,,short_window,prepare,0,B,6.4012694904725125,6.4012694904725125,1.7080085275733325,3.336315929571641,0.014562844756416931,0.0,0.0,2.0,0.0,282.4649928374181,14.358557115843478,nan,14.358557115843478,nan,nan,3.1879834364956596,0.0,0.0,3.213286053976852,87.8975454018535,0.0,0.0,194.5674474355646
B_short_window_prepare_i1,B,,short_window,prepare,1,M,2.9253239793040584,2.9253239793040584,4.9689014929323605,7.276113975137633,0.9636561236571457,0.0,0.0,28.0,0.0,290.4609420773616,nan,nan,nan,nan,nan,1.0364885241372699,0.0,0.0,1.8888354551667905,95.21887377034173,0.0,0.0,195.24206830701988
B_short_window_prepare_i1,B,,short_window,prepare,1,R,10.150915041608737,10.150915041608737,6.500312201835731,4.886053209624337,0.1582553583402541,0.0,0.0,18.0,0.0,278.5105963392965,12.853083217585333,12.853083217585333,14.375875212620695,nan,nan,8.09471007434534,0.0,0.0,2.0562049672633984,83.11132804184217,0.0,0.0,195.39926829745434
B_short_window_prepare_i1,B,,short_window,prepare,1,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,0.0,286.70278894179614,12.853083217585333,12.853083217585333,nan,nan,nan,1.2447989694618093,0.0,0.0,0.05241200628727293,89.65408719295016,0.0,0.0,197.04870174884599
B_short_window_prepare_i1,B,,short_window,prepare,1,B,6.494019675483854,6.494019675483854,1.8226802099170298,3.4863881791877196,0.01842156096333897,0.0,0.0,2.0,0.0,282.43329525483966,14.375875212620695,nan,14.375875212620695,nan,nan,3.215439227477409,0.0,0.0,3.2785804480064438,87.91594889739204,0.0,0.0,194.51734635744762
B_short_window_prepare_i2,B,,short_window,prepare,2,M,6.65332404850788,6.65332404850788,8.28208154306473,7.096359241937328,0.8535533152525884,0.0,0.0,25.0,0.0,286.2233828473855,nan,nan,nan,nan,nan,3.4201827306184236,0.0,0.0,3.233141317889459,93.20189689543136,0.0,0.0,193.02148595195413
B_short_window_prepare_i2,B,,short_window,prepare,2,R,12.87032723458547,12.87032723458547,7.448545037617961,5.80068535726378,0.1203398115474178,0.0,0.0,15.0,0.0,275.51227659810223,10.204875000000012,10.204875000000012,14.030760777330624,nan,nan,10.433238417288713,0.0,0.0,2.437088817296759,81.31994456748183,0.0,0.0,194.1923320306204
B_short_window_prepare_i2,B,,short_window,prepare,2,F,1.2972109757490844,1.2972109757490844,1.2654641879659725,4.565420960203316,1.1492918068214655,0.0,0.0,29.0,0.0,286.70278894179626,10.204875000000012,10.204875000000012,nan,nan,nan,1.247026644638363,0.0,0.0,0.050184331110719266,90.5519068558711,0.0,0.0,196.15088208592516
B_short_window_prepare_i2,B,,short_window,prepare,2,B,9.000920320566111,9.000920320566111,2.3929626069853267,3.8371402688856167,0.014317983593016493,0.0,0.0,2.0,0.0,279.72601343562474,14.030760777330624,nan,14.030760777330624,nan,nan,4.774902972851154,0.0,0.0,4.226017347714958,86.98518742962906,0.0,0.0,192.74082600599567
C_ample_none_i0,C,,ample,none,0,M,0.0,0.0,5.285000659286304,4.9724618767556334,1.206324700975357,4.0,0.48915883257488235,32.0,0.0,301.4896007733501,8.315766314776862,nan,nan,8.315766314776862,9.00238968855454,0.0,0.0,0.0,0.0,27.33723624229019,62.324874963679534,211.82748956738038,0.0
C_ample_none_i0,C,,ample,none,0,R,0.07370716413856936,0.07370716413856936,0.09317853302510183,1.1190198458324843,0.03660874999999893,0.0,0.0,3.0,0.0,288.6050364073361,9.00238968855454,30.119785300417856,16.958689335925225,nan,9.00238968855454,0.0,0.0,0.07370716413856936,0.0,22.708682831361045,54.45607029812058,211.4402832778545,0.0
C_ample_none_i0,C,,ample,none,0,F,0.0,0.0,0.10382143997435297,0.7862495690905905,0.025187499999999908,0.0,0.0,3.0,0.0,288.60536708812697,8.315766314776862,30.119785300417856,nan,8.315766314776862,nan,0.0,0.0,0.0,0.0,22.900526214448462,54.18971471278769,211.51512616089082,0.0
